# EOS from Jan-Erik Christian with effective mass m065 (m^*/m=0.65)
# The crust is from the BPS EOS
#	n_b [1/fm^3]			placeholder number        energy density [MeV/fm^3]    p [MeV/fm^3]
   4.86669999999999999991               799   20119.5345999999999993         22865.0919000000000008      
   4.87329999999999999988               800   20174.0739000000000001         22924.0123000000000015      
   4.88000000000000000010               801   20228.6859000000000002         22983.0074000000000023      
   4.88669999999999999990               802   20283.3705999999999996         23042.0770999999999997      
   4.89329999999999999986               803   20338.1280000000000001         23101.2213999999999974      
   4.90000000000000000009               804   20392.9581000000000000         23160.4404000000000003      
   4.90669999999999999988               805   20447.8609000000000009         23219.7340999999999998      
   4.91329999999999999984               806   20502.8363999999999994         23279.1023999999999976      
   4.92000000000000000007               807   20557.8846000000000007         23338.5452999999999975      
   4.92669999999999999986               808   20613.0054999999999996         23398.0629000000000008      
   4.93329999999999999983               809   20668.1989999999999998         23457.6550999999999991      
   4.94000000000000000005               810   20723.4652999999999992         23517.3218999999999976      
   4.94669999999999999984               811   20778.8042999999999996         23577.0633999999999979      
   4.95329999999999999981               812   20834.2159999999999993         23636.8795000000000002      
   4.96000000000000000003               813   20889.7003000000000004         23696.7703000000000007      
   4.96669999999999999983               814   20945.2574000000000005         23756.7356000000000016      
   4.97329999999999999979               815   21000.8871000000000002         23816.7755999999999990      
   4.98000000000000000002               816   21056.5894999999999992         23876.8902000000000001      
   4.98669999999999999981               817   21112.3646999999999991         23937.0793999999999997      
   4.99330000000000000021               818   21168.2125000000000004         23997.3432999999999993      
   5.00000000000000000000               819   21224.1329999999999991         24057.6816999999999993      
   5.00669999999999999979               820   21280.1260999999999992         24118.0947999999999993      
   5.01330000000000000019               821   21336.1920000000000002         24178.5823999999999998      
   5.01999999999999999998               822   21392.3305000000000007         24239.1447000000000003      
   5.02670000000000000021               823   21448.5418000000000003         24299.7815999999999992      
   5.03330000000000000017               824   21504.8256999999999994         24360.4930000000000003      
   5.03999999999999999997               825   21561.1822999999999997         24421.2790999999999997      
   5.04670000000000000019               826   21617.6114999999999995         24482.1397999999999975      
   5.05330000000000000016               827   21674.1135000000000002         24543.0749999999999993      
   5.05999999999999999995               828   21730.6881000000000004         24604.0848000000000013      
   5.06670000000000000017               829   21787.3353999999999999         24665.1692999999999998      
   5.07330000000000000014               830   21844.0554000000000006         24726.3283000000000005      
   5.07999999999999999993               831   21900.8480000000000008         24787.5618999999999996      
   5.08670000000000000016               832   21957.7134000000000000         24848.8699999999999992      
   5.09330000000000000012               833   22014.6514000000000006         24910.2528000000000006      
   5.09999999999999999991               834   22071.6620000000000008         24971.7101000000000006      
   5.10670000000000000014               835   22128.7454000000000018         25033.2420000000000009      
   5.11330000000000000010               836   22185.9013999999999989         25094.8485000000000014      
   5.11999999999999999990               837   22243.1301000000000005         25156.5295000000000005      
   5.12670000000000000012               838   22300.4314000000000000         25218.2850999999999999      
   5.13330000000000000009               839   22357.8054000000000006         25280.1151999999999997      
   5.13999999999999999988               840   22415.2521000000000004         25342.0198999999999998      
   5.14670000000000000010               841   22472.7714999999999996         25403.9992000000000001      
   5.15330000000000000007               842   22530.3635000000000002         25466.0530000000000008      
   5.15999999999999999986               843   22588.0282000000000018         25528.1814000000000018      
   5.16670000000000000009               844   22645.7654999999999994         25590.3842999999999996      
   5.17330000000000000005               845   22703.5755999999999997         25652.6617999999999995      
   5.17999999999999999984               846   22761.4581999999999997         25715.0137999999999980      
   5.18670000000000000007               847   22819.4136000000000006         25777.4403000000000006      
   5.19330000000000000003               848   22877.4414999999999996         25839.9413999999999998      
   5.19999999999999999983               849   22935.5421999999999993         25902.5169999999999977      
   5.20670000000000000005               850   22993.7155000000000005         25965.1671999999999993      
   5.21330000000000000002               851   23051.9614999999999991         26027.8918999999999997      
   5.21999999999999999981               852   23110.2800999999999991         26090.6911000000000005      
   5.22670000000000000004               853   23168.6714000000000002         26153.5648999999999997      
   5.23330000000000000000               854   23227.1353000000000026         26216.5131999999999994      
   5.23999999999999999979               855   23285.6719000000000026         26279.5360000000000014      
   5.24670000000000000002               856   23344.2811000000000003         26342.6333000000000002      
   5.25329999999999999998               857   23402.9629999999999992         26405.8050999999999995      
   5.26000000000000000021               858   23461.7175999999999991         26469.0515000000000008      
   5.26670000000000000000               859   23520.5448000000000004         26532.3722999999999992      
   5.27329999999999999996               860   23579.4445999999999994         26595.7676999999999996      
   5.28000000000000000019               861   23638.4170999999999996         26659.2376000000000005      
   5.28669999999999999998               862   23697.4623000000000008         26722.7820000000000000      
   5.29329999999999999995               863   23756.5800000000000001         26786.4009000000000000      
   5.30000000000000000017               864   23815.7705000000000002         26850.0943000000000005      
   5.30669999999999999997               865   23875.0335999999999999         26913.8621999999999996      
   5.31329999999999999993               866   23934.3693000000000008         26977.7045999999999992      
   5.32000000000000000016               867   23993.7775999999999996         27041.6214999999999993      
   5.32669999999999999995               868   24053.2586999999999993         27105.6128000000000000      
   5.33329999999999999991               869   24112.8123000000000005         27169.6786999999999992      
   5.34000000000000000014               870   24172.4385999999999992         27233.8191000000000006      
   5.34669999999999999993               871   24232.1374999999999993         27298.0338999999999992      
   5.35329999999999999990               872   24291.9091000000000005         27362.3232000000000017      
   5.36000000000000000012               873   24351.7532999999999994         27426.6870999999999992      
   5.36669999999999999991               874   24411.6701999999999995         27491.1252999999999993      
   5.37329999999999999988               875   24471.6597000000000008         27555.6380999999999997      
   5.38000000000000000010               876   24531.7218000000000000         27620.2253000000000007      
   5.38669999999999999990               877   24591.8566000000000003         27684.8870000000000005      
   5.39329999999999999986               878   24652.0639000000000003         27749.6232000000000006      
   5.40000000000000000009               879   24712.3439999999999994         27814.4338999999999995      
   5.40669999999999999988               880   24772.6966000000000001         27879.3190000000000026      
   5.41329999999999999984               881   24833.1219000000000001         27944.2784999999999993      
   5.42000000000000000007               882   24893.6198999999999995         28009.3125999999999980      
   5.42669999999999999986               883   24954.1904000000000003         28074.4210999999999991      
   5.43329999999999999983               884   25014.8336000000000006         28139.6039999999999992      
   5.44000000000000000005               885   25075.5494000000000021         28204.8613999999999979      
   5.44669999999999999984               886   25136.3378999999999994         28270.1931999999999992      
   5.45329999999999999981               887   25197.1988999999999983         28335.5994999999999990      
   5.46000000000000000003               888   25258.1326000000000001         28401.0802999999999994      
   5.46669999999999999983               889   25319.1389000000000014         28466.6355000000000004      
   5.47329999999999999979               890   25380.2179000000000002         28532.2651000000000003      
   5.48000000000000000002               891   25441.3694000000000006         28597.9691999999999990      
   5.48669999999999999981               892   25502.5936000000000003         28663.7477000000000000      
   5.49330000000000000021               893   25563.8904999999999976         28729.6006000000000000      
   5.50000000000000000000               894   25625.2598999999999982         28795.5280000000000005      
   5.50669999999999999979               895   25686.7019000000000020         28861.5298000000000016      
   5.51330000000000000019               896   25748.2165999999999997         28927.6059999999999999      
   5.51999999999999999998               897   25809.8039000000000005         28993.7567000000000021      
   5.52670000000000000021               898   25871.4638000000000009         29059.9818000000000016      
   5.53330000000000000017               899   25933.1964000000000006         29126.2812999999999999      
   5.53999999999999999997               900   25995.0015000000000001         29192.6552000000000007      
   5.54670000000000000019               901   26056.8793000000000006         29259.1035000000000021      
   5.55330000000000000016               902   26118.8297000000000008         29325.6263000000000005      
   5.55999999999999999995               903   26180.8527000000000022         29392.2234999999999996      
   5.56670000000000000017               904   26242.9482999999999979         29458.8950999999999976      
   5.57330000000000000014               905   26305.1165000000000003         29525.6411000000000016      
   5.57999999999999999993               906   26367.3573000000000004         29592.4614999999999991      
   5.58670000000000000016               907   26429.6707999999999998         29659.3563000000000009      
   5.59330000000000000012               908   26492.0567999999999991         29726.3254999999999981      
   5.59999999999999999991               909   26554.5154999999999994         29793.3690999999999995      
   5.60670000000000000014               910   26617.0467999999999993         29860.4870999999999999      
   5.61330000000000000010               911   26679.6507000000000023         29927.6794999999999991      
   5.61999999999999999990               912   26742.3271999999999995         29994.9463000000000008      
   5.62670000000000000012               913   26805.0762999999999998         30062.2875000000000014      
   5.63330000000000000009               914   26867.8979999999999997         30129.7030999999999992      
   5.63999999999999999988               915   26930.7922999999999991         30197.1930999999999994      
   5.64670000000000000010               916   26993.7592000000000017         30264.7574000000000023      
   5.65330000000000000007               917   27056.7987000000000002         30332.3962000000000003      
   5.65999999999999999986               918   27119.9108000000000001         30400.1092999999999993      
   5.66670000000000000009               919   27183.0955999999999992         30467.8968000000000007      
   5.67330000000000000005               920   27246.3529000000000000         30535.7586999999999975      
   5.67999999999999999984               921   27309.6828000000000003         30603.6950000000000003      
   5.68670000000000000007               922   27373.0853000000000002         30671.7055999999999987      
   5.69330000000000000003               923   27436.5604999999999993         30739.7906000000000013      
   5.69999999999999999983               924   27500.1082000000000019         30807.9500000000000011      
   5.70670000000000000005               925   27563.7285999999999984         30876.1837999999999980      
   5.71330000000000000002               926   27627.4215000000000018         30944.4918999999999976      
   5.71999999999999999981               927   27691.1869999999999994         31012.8742999999999981      
   5.72670000000000000004               928   27755.0251000000000001         31081.3312000000000008      
   5.73330000000000000000               929   27818.9358000000000004         31149.8623999999999992      
   5.73999999999999999979               930   27882.9190999999999985         31218.4679000000000002      
   5.74670000000000000002               931   27946.9749999999999996         31287.1478000000000002      
   5.75329999999999999998               932   28011.1035000000000004         31355.9021000000000008      
   5.76000000000000000021               933   28075.3046000000000006         31424.7307000000000006      
   5.76670000000000000000               934   28139.5783000000000005         31493.6335999999999995      
   5.77329999999999999996               935   28203.9245000000000019         31562.6109000000000009      
   5.78000000000000000019               936   28268.3434000000000008         31631.6625999999999994      
   5.78669999999999999998               937   28332.8347999999999995         31700.7886000000000006      
   5.79329999999999999995               938   28397.3988999999999994         31769.9888999999999992      
   5.80000000000000000017               939   28462.0355000000000008         31839.2636000000000003      
   5.80669999999999999997               940   28526.7446999999999999         31908.6126000000000005      
   5.81329999999999999993               941   28591.5265000000000004         31978.0358999999999998      
   5.82000000000000000016               942   28656.3809000000000005         32047.5335999999999999      
   5.82669999999999999995               943   28721.3078000000000003         32117.1055999999999990      
   5.83329999999999999991               944   28786.3073999999999995         32186.7518999999999991      
   5.84000000000000000014               945   28851.3795000000000002         32256.4725999999999999      
   5.84669999999999999993               946   28916.5242000000000004         32326.2675999999999981      
   5.85329999999999999990               947   28981.7415000000000003         32396.1369000000000007      
   5.86000000000000000012               948   29047.0313999999999997         32466.0805000000000007      
   5.86669999999999999991               949   29112.3939000000000004         32536.0983999999999998      
   5.87329999999999999988               950   29177.8288999999999991         32606.1907000000000014      
   5.88000000000000000010               951   29243.3364999999999991         32676.3573000000000004      
   5.88669999999999999990               952   29308.9167000000000005         32746.5982000000000003      
   5.89329999999999999986               953   29374.5694999999999997         32816.9133999999999993      
   5.90000000000000000009               954   29440.2949000000000002         32887.3029000000000011      
   5.90669999999999999988               955   29506.0928000000000004         32957.7667000000000002      
   5.91329999999999999984               956   29571.9633000000000003         33028.3048000000000002      
   5.92000000000000000007               957   29637.9063999999999997         33098.9173000000000009      
   5.92669999999999999986               958   29703.9219999999999988         33169.6039999999999992      
   5.93329999999999999983               959   29770.0103000000000009         33240.3649999999999984      
   5.94000000000000000005               960   29836.1710999999999991         33311.2002999999999986      
   5.94669999999999999984               961   29902.4045000000000005         33382.1099999999999994      
   5.95329999999999999981               962   29968.7103999999999999         33453.0939000000000014      
   5.96000000000000000003               963   30035.0889000000000006         33524.1521000000000008      
   5.96669999999999999983               964   30101.5399999999999991         33595.2846000000000011      
   5.97329999999999999979               965   30168.0637000000000025         33666.4912999999999990      
   5.98000000000000000002               966   30234.6599000000000004         33737.7724000000000011      
   5.98669999999999999981               967   30301.3286999999999995         33809.1278000000000006      
   5.99330000000000000021               968   30368.0700000000000003         33880.5574000000000012      
   6.00000000000000000000               969   30434.8840000000000003         33952.0612999999999992      
   6.00669999999999999979               970   30501.7704999999999984         34023.6395000000000017      
   6.01330000000000000019               971   30568.7294999999999980         34095.2920000000000016      
   6.01999999999999999998               972   30635.7610999999999990         34167.0186999999999991      
   6.02670000000000000021               973   30702.8652999999999995         34238.8197000000000010      
   6.03330000000000000017               974   30770.0420999999999996         34310.6950000000000003      
   6.03999999999999999997               975   30837.2913999999999994         34382.6445000000000007      
   6.04670000000000000019               976   30904.6132999999999988         34454.6683999999999983      
   6.05330000000000000016               977   30972.0077000000000016         34526.7664000000000009      
   6.05999999999999999995               978   31039.4747000000000021         34598.9388000000000005      
   6.06670000000000000017               979   31107.0143000000000004         34671.1854000000000013      
   6.07330000000000000014               980   31174.6263999999999985         34743.5061999999999998      
   6.07999999999999999993               981   31242.3110999999999997         34815.9013999999999989      
   6.08670000000000000016               982   31310.0684000000000005         34888.3707999999999991      
   6.09330000000000000012               983   31377.8980999999999995         34960.9144000000000005      
   6.09999999999999999991               984   31445.8004999999999978         35033.5322999999999993      
   6.10670000000000000014               985   31513.7753999999999994         35106.2243999999999993      
   6.11330000000000000010               986   31581.8228000000000026         35178.9908000000000001      
   6.11999999999999999990               987   31649.9428999999999981         35251.8313999999999986      
   6.12670000000000000012               988   31718.1354000000000024         35324.7463000000000015      
   6.13330000000000000009               989   31786.4006000000000007         35397.7353999999999985      
   6.13999999999999999988               990   31854.7382000000000009         35470.7987000000000002      
   6.14670000000000000010               991   31923.1485000000000003         35543.9362999999999992      
   6.15330000000000000007               992   31991.6312999999999995         35617.1481999999999992      
   6.15999999999999999986               993   32060.1866000000000003         35690.4342000000000006      
   6.16670000000000000009               994   32128.8145000000000007         35763.7944999999999993      
   6.17330000000000000005               995   32197.5149000000000026         35837.2290999999999990      
   6.17999999999999999984               996   32266.2879000000000005         35910.7378000000000000      
   6.18670000000000000007               997   32335.1334000000000000         35984.3207999999999984      
   6.19330000000000000003               998   32404.0515000000000008         36057.9780000000000015      
   6.19999999999999999983               999   32473.0420999999999996         36131.7094999999999985      
   6.20670000000000000005              1000   32542.1052999999999997         36205.5151000000000003      
   6.21330000000000000002              1001   32611.2409999999999997         36279.3949999999999996      
   6.21999999999999999981              1002   32680.4492999999999991         36353.3491000000000000      
   6.22670000000000000004              1003   32749.7301000000000002         36427.3774000000000015      
   6.23330000000000000000              1004   32819.0835000000000008         36501.4800000000000004      
   6.23999999999999999979              1005   32888.5093999999999994         36575.6567000000000007      
   6.24670000000000000002              1006   32958.0077999999999996         36649.9076999999999984      
   6.25329999999999999998              1007   33027.5788000000000011         36724.2328000000000010      
   6.26000000000000000021              1008   33097.2223000000000006         36798.6322000000000010      
   6.26670000000000000000              1009   33166.9384000000000015         36873.1057999999999986      
   6.27329999999999999996              1010   33236.7270000000000003         36947.6536000000000008      
   6.28000000000000000019              1011   33306.5881000000000007         37022.2755000000000010      
   6.28669999999999999998              1012   33376.5217999999999989         37096.9716999999999985      
   6.29329999999999999995              1013   33446.5279999999999987         37171.7421000000000006      
   6.30000000000000000017              1014   33516.6067999999999998         37246.5867000000000004      
   6.30669999999999999997              1015   33586.7580999999999989         37321.5055000000000014      
   6.31329999999999999993              1016   33656.9818999999999996         37396.4984999999999999      
   6.32000000000000000016              1017   33727.2783000000000015         37471.5656999999999996      
   6.32669999999999999995              1018   33797.6472000000000016         37546.7070000000000007      
   6.33329999999999999991              1019   33868.0885999999999996         37621.9225999999999992      
   6.34000000000000000014              1020   33938.6025999999999989         37697.2122999999999990      
   6.34669999999999999993              1021   34009.1890999999999998         37772.5762000000000000      
   6.35329999999999999990              1022   34079.8480999999999987         37848.0143999999999984      
   6.36000000000000000012              1023   34150.5796999999999990         37923.5265999999999984      
   6.36669999999999999991              1024   34221.3838000000000008         37999.1130999999999993      
   6.37329999999999999988              1025   34292.2605000000000004         38074.7737000000000016      
   6.38000000000000000010              1026   34363.2095999999999982         38150.5086000000000013      
   6.38669999999999999990              1027   34434.2313000000000009         38226.3175999999999988      
   6.39329999999999999986              1028   34505.3255000000000017         38302.2007000000000012      
   6.40000000000000000009              1029   34576.4923000000000002         38378.1581000000000010      
   6.40669999999999999988              1030   34647.7316000000000003         38454.1895999999999987      
   6.41329999999999999984              1031   34719.0433999999999983         38530.2953000000000010      
   6.42000000000000000007              1032   34790.4277000000000015         38606.4751000000000012      
   6.42669999999999999986              1033   34861.8845999999999989         38682.7290999999999990      
   6.43329999999999999983              1034   34933.4140000000000015         38759.0573000000000015      
   6.44000000000000000005              1035   35005.0158999999999985         38835.4595999999999982      
   6.44669999999999999984              1036   35076.6903000000000006         38911.9360999999999997      
   6.45329999999999999981              1037   35148.4373000000000005         38988.4867999999999988      
   6.46000000000000000003              1038   35220.2566999999999986         39065.1115999999999993      
   6.46669999999999999983              1039   35292.1488000000000014         39141.8106000000000009      
   6.47329999999999999979              1040   35364.1132999999999988         39218.5837000000000003      
   6.48000000000000000002              1041   35436.1503000000000014         39295.4310000000000009      
   6.48669999999999999981              1042   35508.2598999999999982         39372.3523999999999994      
   6.49330000000000000021              1043   35580.4420000000000002         39449.3478999999999992      
   6.50000000000000000000              1044   35652.6966000000000001         39526.4176000000000002      
   6.50669999999999999979              1045   35725.0237000000000016         39603.5614999999999988      
   6.51330000000000000019              1046   35797.4234000000000009         39680.7794999999999987      
   6.51999999999999999998              1047   35869.8954999999999984         39758.0716000000000001      
   6.52670000000000000021              1048   35942.4402000000000008         39835.4378999999999991      
   6.53330000000000000017              1049   36015.0574000000000012         39912.8782999999999994      
   6.53999999999999999997              1050   36087.7470999999999997         39990.3929000000000009      
   6.54670000000000000019              1051   36160.5093999999999994         40067.9816000000000003      
   6.55330000000000000016              1052   36233.3441000000000010         40145.6444000000000010      
   6.55999999999999999995              1053   36306.2514000000000003         40223.3812999999999995      
   6.56670000000000000017              1054   36379.2311000000000014         40301.1923999999999992      
   6.57330000000000000014              1055   36452.2834000000000003         40379.0776000000000003      
   6.57999999999999999993              1056   36525.4082000000000008         40457.0369999999999990      
   6.58670000000000000016              1057   36598.6054999999999993         40535.0703999999999994      
   6.59330000000000000012              1058   36671.8753999999999991         40613.1780000000000008      
   6.59999999999999999991              1059   36745.2177000000000007         40691.3597000000000001      
   6.60670000000000000014              1060   36818.6325000000000003         40769.6155000000000008      
   6.61330000000000000010              1061   36892.1199000000000012         40847.9454999999999991      
   6.61999999999999999990              1062   36965.6798000000000002         40926.3494999999999990      
   6.62670000000000000012              1063   37039.3121000000000009         41004.8277000000000001      
   6.63330000000000000009              1064   37113.0169999999999995         41083.3799999999999990      
   6.63999999999999999988              1065   37186.7943999999999996         41162.0063999999999993      
   6.64670000000000000010              1066   37260.6443000000000012         41240.7069000000000010      
   6.65330000000000000007              1067   37334.5667000000000009         41319.4815000000000005      
   6.65999999999999999986              1068   37408.5615999999999985         41398.3303000000000011      
   6.66670000000000000009              1069   37482.6290000000000013         41477.2530999999999999      
   6.67330000000000000005              1070   37556.7688999999999986         41556.2500000000000000      
   6.67999999999999999984              1071   37630.9814000000000007         41635.3211000000000013      
   6.68670000000000000007              1072   37705.2663000000000011         41714.4662000000000006      
   6.69330000000000000003              1073   37779.6236999999999995         41793.6854000000000013      
   6.69999999999999999983              1074   37854.0535999999999994         41872.9787999999999997      
   6.70670000000000000005              1075   37928.5561000000000007         41952.3461999999999996      
   6.71330000000000000002              1076   38003.1310000000000002         42031.7877000000000010      
   6.71999999999999999981              1077   38077.7784000000000013         42111.3033000000000001      
   6.72670000000000000004              1078   38152.4984000000000002         42190.8930000000000007      
   6.73330000000000000000              1079   38227.2908000000000008         42270.5567999999999991      
   6.73999999999999999979              1080   38302.1556999999999995         42350.2946999999999989      
   6.74670000000000000002              1081   38377.0931999999999995         42430.1067000000000000      
   6.75329999999999999998              1082   38452.1031000000000013         42509.9926999999999992      
   6.76000000000000000021              1083   38527.1855000000000011         42589.9528999999999996      
   6.76670000000000000000              1084   38602.3404999999999987         42669.9871000000000016      
   6.77329999999999999996              1085   38677.5679000000000016         42750.0954000000000015      
   6.78000000000000000019              1086   38752.8677999999999990         42830.2777999999999992      
   6.78669999999999999998              1087   38828.2402000000000015         42910.5341999999999985      
   6.79329999999999999995              1088   38903.6850999999999985         42990.8646999999999991      
   6.80000000000000000017              1089   38979.2025000000000006         43071.2694000000000010      
   6.80669999999999999997              1090   39054.7924000000000007         43151.7480000000000011      
   6.81329999999999999993              1091   39130.4547999999999988         43232.3007999999999988      
   6.82000000000000000016              1092   39206.1896999999999984         43312.9276000000000018      
   6.82669999999999999995              1093   39281.9970999999999997         43393.6284999999999989      
   6.83329999999999999991              1094   39357.8768999999999991         43474.4034000000000049      
   6.84000000000000000014              1095   39433.8292999999999999         43555.2523999999999980      
   6.84669999999999999993              1096   39509.8540999999999990         43636.1755000000000031      
   6.85329999999999999990              1097   39585.9514999999999993         43717.1725999999999992      
   6.86000000000000000012              1098   39662.1213000000000015         43798.2438000000000002      
   6.86669999999999999991              1099   39738.3636000000000017         43879.3890999999999991      
   6.87329999999999999988              1100   39814.6783999999999999         43960.6083999999999996      
   6.88000000000000000010              1101   39891.0656999999999996         44041.9017999999999979      
   6.88669999999999999990              1102   39967.5255000000000010         44123.2692000000000014      
   6.89329999999999999986              1103   40044.0577000000000005         44204.7106999999999992      
   6.90000000000000000009              1104   40120.6625000000000014         44286.2261999999999986      
   6.90669999999999999988              1105   40197.3397000000000006         44367.8158000000000030      
   6.91329999999999999984              1106   40274.0895000000000010         44449.4793999999999983      
   6.92000000000000000007              1107   40350.9116999999999997         44531.2170999999999985      
   6.92669999999999999986              1108   40427.8064000000000000         44613.0287999999999968      
   6.93329999999999999983              1109   40504.7734999999999985         44694.9145000000000003      
   6.94000000000000000005              1110   40581.8131999999999984         44776.8743000000000016      
   6.94669999999999999984              1111   40658.9253000000000000         44858.9082000000000008      
   6.95329999999999999981              1112   40736.1099999999999994         44941.0159999999999982      
   6.96000000000000000003              1113   40813.3671000000000006         45023.1980000000000004      
   6.96669999999999999983              1114   40890.6966000000000001         45105.4539000000000009      
   6.97329999999999999979              1115   40968.0987000000000009         45187.7838999999999992      
   6.98000000000000000002              1116   41045.5732999999999997         45270.1878999999999955      
   6.98669999999999999981              1117   41123.1203000000000003         45352.6660000000000004      
   6.99330000000000000021              1118   41200.7397999999999989         45435.2180000000000000      
   7.00000000000000000000              1119   41278.4317999999999991         45517.8441000000000045      
   7.00669999999999999979              1120   41356.1962000000000010         45600.5442999999999998      
   7.01330000000000000019              1121   41434.0332000000000008         45683.3184000000000005      
   7.01999999999999999998              1122   41511.9425999999999988         45766.1665999999999954      
   7.02670000000000000021              1123   41589.9244999999999983         45849.0887999999999991      
   7.03330000000000000017              1124   41667.9787999999999997         45932.0850000000000009      
   7.03999999999999999997              1125   41746.1056999999999988         46015.1553000000000004      
   7.04670000000000000019              1126   41824.3049999999999997         46098.2996000000000016      
   7.05330000000000000016              1127   41902.5767999999999986         46181.5178000000000011      
   7.05999999999999999995              1128   41980.9209999999999994         46264.8100999999999985      
   7.06670000000000000017              1129   42059.3378000000000014         46348.1764000000000010      
   7.07330000000000000014              1130   42137.8270000000000017         46431.6168000000000013      
   7.07999999999999999993              1131   42216.3887000000000000         46515.1311000000000000      
   7.08670000000000000016              1132   42295.0228000000000002         46598.7195000000000000      
   7.09330000000000000012              1133   42373.7295000000000016         46682.3817999999999984      
   7.09999999999999999991              1134   42452.5086000000000013         46766.1181999999999981      
   7.10670000000000000014              1135   42531.3600999999999992         46849.9284999999999997      
   7.11330000000000000010              1136   42610.2841999999999985         46933.8128999999999991      
   7.11999999999999999990              1137   42689.2806999999999995         47017.7712000000000003      
   7.12670000000000000012              1138   42768.3495999999999988         47101.8035999999999994      
   7.13330000000000000009              1139   42847.4910999999999994         47185.9100000000000037      
   7.13999999999999999988              1140   42926.7049999999999983         47270.0902999999999956      
   7.14670000000000000010              1141   43005.9913999999999987         47354.3446999999999960      
   7.15330000000000000007              1142   43085.3502000000000010         47438.6729999999999983      
   7.15999999999999999986              1143   43164.7815000000000012         47523.0754000000000019      
   7.16670000000000000009              1144   43244.2852999999999994         47607.5517000000000039      
   7.17330000000000000005              1145   43323.8614999999999995         47692.1021000000000001      
   7.17999999999999999984              1146   43403.5102000000000011         47776.7263999999999982      
   7.18670000000000000007              1147   43483.2314000000000007         47861.4246999999999979      
   7.19330000000000000003              1148   43563.0249999999999986         47946.1969999999999992      
   7.19999999999999999983              1149   43642.8910999999999980         48031.0433000000000021      
   7.20670000000000000005              1150   43722.8296999999999954         48115.9635000000000034      
   7.21330000000000000002              1151   43802.8406999999999982         48200.9577999999999989      
   7.21999999999999999981              1152   43882.9241999999999990         48286.0259999999999962      
   7.22670000000000000004              1153   43963.0802000000000014         48371.1682000000000023      
   7.23330000000000000000              1154   44043.3085999999999984         48456.3843999999999994      
   7.23999999999999999979              1155   44123.6094000000000008         48541.6746000000000016      
   7.24670000000000000002              1156   44203.9828000000000010         48627.0386999999999951      
   7.25329999999999999998              1157   44284.4284999999999997         48712.4768000000000008      
   7.26000000000000000021              1158   44364.9467999999999996         48797.9889000000000010      
   7.26670000000000000000              1159   44445.5375000000000014         48883.5748999999999960      
   7.27329999999999999996              1160   44526.2007000000000012         48969.2349999999999994      
   7.28000000000000000019              1161   44606.9362999999999992         49054.9690000000000012      
   7.28669999999999999998              1162   44687.7443999999999953         49140.7768999999999977      
   7.29329999999999999995              1163   44768.6249000000000002         49226.6588999999999992      
   7.30000000000000000017              1164   44849.5778999999999996         49312.6146999999999991      
   7.30669999999999999997              1165   44930.6033000000000008         49398.6446000000000041      
   7.31329999999999999993              1166   45011.7012000000000000         49484.7484000000000002      
   7.32000000000000000016              1167   45092.8716000000000008         49570.9262000000000015      
   7.32669999999999999995              1168   45174.1143999999999963         49657.1779000000000011      
   7.33329999999999999991              1169   45255.4296000000000006         49743.5036000000000023      
   7.34000000000000000014              1170   45336.8173999999999992         49829.9031999999999947      
   7.34669999999999999993              1171   45418.2774999999999999         49916.3768000000000029      
   7.35329999999999999990              1172   45499.8101999999999983         50002.9243999999999986      
   7.36000000000000000012              1173   45581.4151999999999987         50089.5458999999999996      
   7.36669999999999999991              1174   45663.0927000000000007         50176.2412999999999990      
   7.37329999999999999988              1175   45744.8427000000000007         50263.0106999999999999      
   7.38000000000000000010              1176   45826.6650999999999989         50349.8540999999999990      
   7.47329999999999999979              1177   46979.7861000000000011         51573.4247000000000014      
   7.48669999999999999981              1178   47145.6768000000000001         51749.4035000000000011      
   7.49330000000000000021              1179   47228.7308000000000021         51837.5037999999999982      
   7.51330000000000000019              1180   47478.3275000000000006         52102.2481000000000009      
   7.54670000000000000019              1181   47895.7707000000000015         52544.9669999999999987      
   7.55330000000000000016              1182   47979.4767000000000046         52633.7325000000000017      
   7.55999999999999999995              1183   48063.2550999999999988         52722.5718999999999994      
   7.56670000000000000017              1184   48147.1060000000000016         52811.4852999999999987      
   7.57330000000000000014              1185   48231.0291999999999959         52900.4725000000000001      
   7.57999999999999999993              1186   48315.0249999999999986         52989.5337000000000032      
   7.58670000000000000016              1187   48399.0930999999999962         53078.6688000000000009      
   7.59330000000000000012              1188   48483.2337000000000025         53167.8777999999999970      
   7.59999999999999999991              1189   48567.4466999999999999         53257.1605999999999987      
   7.60670000000000000014              1190   48651.7321999999999989         53346.5173999999999985      
   7.61330000000000000010              1191   48736.0900999999999996         53435.9480999999999966      
   7.62000000000000000033              1192   48820.5203999999999986         53525.4527000000000001      
   7.62670000000000000056              1193   48905.0231999999999992         53615.0311000000000021      
   7.63330000000000000009              1194   48989.5983999999999980         53704.6834999999999987      
   7.64000000000000000031              1195   49074.2460000000000022         53794.4098000000000006      
   7.64669999999999999967              1196   49158.9661000000000008         53884.2099999999999973      
   7.65330000000000000007              1197   49243.7585999999999977         53974.0839999999999961      
   7.65999999999999999943              1198   49328.6234999999999999         54064.0320000000000036      
   7.66669999999999999965              1199   49413.5608000000000040         54154.0537999999999990      
   7.67330000000000000005              1200   49498.5705999999999989         54244.1495999999999995      
   7.67999999999999999941              1201   49583.6527999999999992         54334.3191999999999986      
