# EOS from Jan-Erik Christian with effective mass m060 (m^*/m=0.60)
# The crust is from the BPS EOS
#	n_b [1/fm^3]			placeholder number        energy density [MeV/fm^3]    p [MeV/fm^3]
   4.84669999999999999993               796   23126.4977999999999998         25806.7579999999999991      
   4.85329999999999999990               797   23189.4786999999999999         25874.1097000000000001      
   4.86000000000000000012               798   23252.5442000000000000         25941.5480000000000000      
   4.86669999999999999991               799   23315.6943000000000001         26009.0729000000000006      
   4.87329999999999999988               800   23378.9290999999999983         26076.6844000000000001      
   4.88000000000000000010               801   23442.2484000000000002         26144.3824000000000005      
   4.88669999999999999990               802   23505.6523000000000003         26212.1669999999999980      
   4.89329999999999999986               803   23569.1408000000000005         26280.0381000000000000      
   4.90000000000000000009               804   23632.7138000000000009         26347.9957999999999991      
   4.90669999999999999988               805   23696.3714999999999993         26416.0399999999999991      
   4.91329999999999999984               806   23760.1137999999999995         26484.1707999999999998      
   4.92000000000000000007               807   23823.9407000000000014         26552.3881999999999977      
   4.92669999999999999986               808   23887.8521000000000001         26620.6920999999999999      
   4.93329999999999999983               809   23951.8482000000000003         26689.0824999999999996      
   4.94000000000000000005               810   24015.9288000000000025         26757.5594000000000001      
   4.94669999999999999984               811   24080.0939999999999976         26826.1229000000000013      
   4.95329999999999999981               812   24144.3437999999999999         26894.7729999999999979      
   4.96000000000000000003               813   24208.6782000000000004         26963.5094999999999992      
   4.96669999999999999983               814   24273.0972000000000008         27032.3326000000000011      
   4.97329999999999999979               815   24337.6006999999999998         27101.2422000000000022      
   4.98000000000000000002               816   24402.1889000000000003         27170.2383000000000006      
   4.98669999999999999981               817   24466.8615999999999993         27239.3209999999999997      
   4.99330000000000000021               818   24531.6189000000000000         27308.4901000000000018      
   5.00000000000000000000               819   24596.4608000000000008         27377.7457999999999974      
   5.00669999999999999979               820   24661.3872000000000018         27447.0880000000000010      
   5.01330000000000000019               821   24726.3982999999999990         27516.5167000000000002      
   5.01999999999999999998               822   24791.4939000000000018         27586.0319000000000003      
   5.02670000000000000021               823   24856.6741000000000010         27655.6337000000000010      
   5.03330000000000000017               824   24921.9389000000000003         27725.3218999999999976      
   5.03999999999999999997               825   24987.2881999999999998         27795.0966000000000005      
   5.04670000000000000019               826   25052.7220999999999993         27864.9577999999999989      
   5.05330000000000000016               827   25118.2406000000000006         27934.9055999999999997      
   5.05999999999999999995               828   25183.8436999999999983         28004.9398000000000000      
   5.06670000000000000017               829   25249.5313000000000017         28075.0605000000000011      
   5.07330000000000000014               830   25315.3034999999999979         28145.2675999999999998      
   5.07999999999999999993               831   25381.1602999999999994         28215.5612999999999992      
   5.08670000000000000016               832   25447.1015999999999995         28285.9413999999999998      
   5.09330000000000000012               833   25513.1274999999999995         28356.4080999999999992      
   5.09999999999999999991               834   25579.2380000000000013         28426.9611999999999998      
   5.10670000000000000014               835   25645.4329999999999998         28497.6006999999999998      
   5.11330000000000000010               836   25711.7126000000000001         28568.3268000000000004      
   5.11999999999999999990               837   25778.0768000000000004         28639.1393000000000004      
   5.12670000000000000012               838   25844.5254999999999992         28710.0382999999999996      
   5.13330000000000000009               839   25911.0587999999999980         28781.0236999999999998      
   5.13999999999999999988               840   25977.6766000000000005         28852.0955999999999992      
   5.14670000000000000010               841   26044.3789999999999996         28923.2539999999999996      
   5.15330000000000000007               842   26111.1660000000000004         28994.4987999999999992      
   5.15999999999999999986               843   26178.0374999999999996         29065.8300999999999998      
   5.16670000000000000009               844   26244.9936000000000007         29137.2477999999999998      
   5.17330000000000000005               845   26312.0342000000000020         29208.7520000000000007      
   5.17999999999999999984               846   26379.1594000000000015         29280.3427000000000007      
   5.18670000000000000007               847   26446.3691999999999993         29352.0197000000000020      
   5.19330000000000000003               848   26513.6635000000000009         29423.7832000000000008      
   5.19999999999999999983               849   26581.0422999999999991         29495.6331999999999987      
   5.20670000000000000005               850   26648.5056999999999992         29567.5695999999999994      
   5.21330000000000000002               851   26716.0536999999999992         29639.5923999999999996      
   5.21999999999999999981               852   26783.6861999999999995         29711.7016999999999989      
   5.22670000000000000004               853   26851.4032999999999998         29783.8973999999999993      
   5.23330000000000000000               854   26919.2049000000000003         29856.1795000000000009      
   5.23999999999999999979               855   26987.0909999999999975         29928.5480000000000000      
   5.24670000000000000002               856   27055.0617000000000001         30001.0030000000000001      
   5.25329999999999999998               857   27123.1170000000000009         30073.5443999999999996      
   5.26000000000000000021               858   27191.2568000000000001         30146.1722000000000001      
   5.26670000000000000000               859   27259.4810999999999996         30218.8864000000000001      
   5.27329999999999999996               860   27327.7899999999999991         30291.6870000000000012      
   5.28000000000000000019               861   27396.1834000000000024         30364.5741000000000014      
   5.28669999999999999998               862   27464.6614000000000004         30437.5474999999999977      
   5.29329999999999999995               863   27533.2239000000000004         30510.6074000000000019      
   5.30000000000000000017               864   27601.8709999999999987         30583.7536000000000023      
   5.30669999999999999997               865   27670.6026000000000025         30656.9863000000000000      
   5.31329999999999999993               866   27739.4186999999999994         30730.3054000000000006      
   5.32000000000000000016               867   27808.3193000000000001         30803.7108000000000008      
   5.32669999999999999995               868   27877.3046000000000006         30877.2027000000000019      
   5.33329999999999999991               869   27946.3742999999999999         30950.7809000000000026      
   5.34000000000000000014               870   28015.5286000000000008         31024.4456000000000007      
   5.34669999999999999993               871   28084.7674000000000003         31098.1966000000000001      
   5.35329999999999999990               872   28154.0907000000000000         31172.0340000000000025      
   5.36000000000000000012               873   28223.4985999999999979         31245.9578000000000007      
   5.36669999999999999991               874   28292.9909999999999997         31319.9680000000000017      
   5.37329999999999999988               875   28362.5679999999999996         31394.0644999999999989      
   5.38000000000000000010               876   28432.2295000000000016         31468.2475000000000005      
   5.38669999999999999990               877   28501.9755000000000003         31542.5167999999999999      
   5.39329999999999999986               878   28571.8059999999999992         31616.8725000000000005      
   5.40000000000000000009               879   28641.7210999999999999         31691.3145000000000007      
   5.40669999999999999988               880   28711.7205999999999992         31765.8429000000000002      
   5.41329999999999999984               881   28781.8048000000000020         31840.4577000000000009      
   5.42000000000000000007               882   28851.9733999999999998         31915.1588999999999992      
   5.42669999999999999986               883   28922.2265999999999995         31989.9464000000000006      
   5.43329999999999999983               884   28992.5643000000000011         32064.8201999999999998      
   5.44000000000000000005               885   29062.9864999999999977         32139.7804000000000002      
   5.44669999999999999984               886   29133.4931999999999999         32214.8270000000000000      
   5.45329999999999999981               887   29204.0845000000000002         32289.9598999999999993      
   5.46000000000000000003               888   29274.7602999999999991         32365.1791999999999998      
   5.46669999999999999983               889   29345.5206000000000000         32440.4848000000000017      
   5.47329999999999999979               890   29416.3653999999999993         32515.8767999999999994      
   5.48000000000000000002               891   29487.2946999999999989         32591.3551000000000020      
   5.48669999999999999981               892   29558.3086000000000002         32666.9197000000000006      
   5.49330000000000000021               893   29629.4069999999999983         32742.5707000000000004      
   5.50000000000000000000               894   29700.5899000000000001         32818.3079999999999998      
   5.50669999999999999979               895   29771.8573000000000004         32894.1316999999999986      
   5.51330000000000000019               896   29843.2091999999999992         32970.0415999999999990      
   5.51999999999999999998               897   29914.6456000000000000         33046.0379000000000005      
   5.52670000000000000021               898   29986.1666000000000007         33122.1205999999999996      
   5.53330000000000000017               899   30057.7720000000000002         33198.2895000000000003      
   5.53999999999999999997               900   30129.4619999999999997         33274.5447999999999986      
   5.54670000000000000019               901   30201.2364999999999995         33350.8863999999999983      
   5.55330000000000000016               902   30273.0954999999999977         33427.3142999999999994      
   5.55999999999999999995               903   30345.0390000000000015         33503.8286000000000016      
   5.56670000000000000017               904   30417.0670000000000002         33580.4290999999999983      
   5.57330000000000000014               905   30489.1796000000000024         33657.1159999999999997      
   5.57999999999999999993               906   30561.3765999999999998         33733.8891999999999989      
   5.58670000000000000016               907   30633.6580999999999992         33810.7485999999999997      
   5.59330000000000000012               908   30706.0242000000000004         33887.6944000000000017      
   5.59999999999999999991               909   30778.4747000000000003         33964.7265000000000015      
   5.60670000000000000014               910   30851.0098000000000003         34041.8448999999999991      
   5.61330000000000000010               911   30923.6293000000000006         34119.0496000000000016      
   5.61999999999999999990               912   30996.3333999999999993         34196.3405999999999985      
   5.62670000000000000012               913   31069.1219000000000001         34273.7179000000000002      
   5.63330000000000000009               914   31141.9949999999999992         34351.1814000000000000      
   5.63999999999999999988               915   31214.9526000000000003         34428.7313000000000009      
   5.64670000000000000010               916   31287.9946000000000002         34506.3673999999999999      
   5.65330000000000000007               917   31361.1212000000000000         34584.0899000000000001      
   5.65999999999999999986               918   31434.3322999999999983         34661.8985999999999983      
   5.66670000000000000009               919   31507.6277999999999988         34739.7936000000000014      
   5.67330000000000000005               920   31581.0078999999999976         34817.7748999999999988      
   5.67999999999999999984               921   31654.4724000000000004         34895.8424000000000014      
   5.68670000000000000007               922   31728.0214999999999996         34973.9963000000000015      
   5.69330000000000000003               923   31801.6549999999999994         35052.2363999999999997      
   5.69999999999999999983               924   31875.3731000000000009         35130.5627999999999993      
   5.70670000000000000005               925   31949.1755999999999993         35208.9754000000000005      
   5.71330000000000000002               926   32023.0625999999999998         35287.4742999999999995      
   5.71999999999999999981               927   32097.0341000000000005         35366.0594999999999999      
   5.72670000000000000004               928   32171.0900999999999996         35444.7310000000000016      
   5.73330000000000000000               929   32245.2305999999999990         35523.4887000000000015      
   5.73999999999999999979               930   32319.4555999999999987         35602.3325999999999993      
   5.74670000000000000002               931   32393.7651000000000003         35681.2628999999999984      
   5.75329999999999999998               932   32468.1591000000000005         35760.2792999999999992      
   5.76000000000000000021               933   32542.6374999999999975         35839.3821000000000012      
   5.76670000000000000000               934   32617.2004999999999999         35918.5710000000000015      
   5.77329999999999999996               935   32691.8478999999999992         35997.8462999999999994      
   5.78000000000000000019               936   32766.5798000000000005         36077.2076999999999991      
   5.78669999999999999998               937   32841.3962000000000003         36156.6555000000000000      
   5.79329999999999999995               938   32916.2971000000000004         36236.1893999999999991      
   5.80000000000000000017               939   32991.2823999999999991         36315.8095999999999997      
   5.80669999999999999997               940   33066.3522999999999996         36395.5161000000000016      
   5.81329999999999999993               941   33141.5065999999999988         36475.3088000000000015      
   5.82000000000000000016               942   33216.7454000000000001         36555.1875999999999998      
   5.82669999999999999995               943   33292.0686999999999998         36635.1528999999999989      
   5.83329999999999999991               944   33367.4765000000000015         36715.2042000000000002      
   5.84000000000000000014               945   33442.9686999999999983         36795.3417999999999992      
   5.84669999999999999993               946   33518.5454000000000008         36875.5655999999999999      
   5.85329999999999999990               947   33594.2066000000000017         36955.8756999999999984      
   5.86000000000000000012               948   33669.9523000000000010         37036.2719999999999985      
   5.86669999999999999991               949   33745.7824999999999989         37116.7545000000000002      
   5.87329999999999999988               950   33821.6970999999999989         37197.3231999999999999      
   5.88000000000000000010               951   33897.6962000000000010         37277.9781000000000013      
   5.88669999999999999990               952   33973.7798000000000016         37358.7193000000000005      
   5.89329999999999999986               953   34049.9479000000000006         37439.5466000000000015      
   5.90000000000000000009               954   34126.2003999999999984         37520.4602000000000004      
   5.90669999999999999988               955   34202.5374000000000017         37601.4600000000000009      
   5.91329999999999999984               956   34278.9588999999999999         37682.5459999999999994      
   5.92000000000000000007               957   34355.4648000000000003         37763.7181999999999995      
   5.92669999999999999986               958   34432.0551999999999992         37844.9766000000000012      
   5.93329999999999999983               959   34508.7301000000000002         37926.3212000000000010      
   5.94000000000000000005               960   34585.4894999999999996         38007.7519999999999989      
   5.94669999999999999984               961   34662.3333000000000013         38089.2689999999999984      
   5.95329999999999999981               962   34739.2616000000000014         38170.8721999999999994      
   5.96000000000000000003               963   34816.2743000000000002         38252.5615999999999985      
   5.96669999999999999983               964   34893.3715000000000011         38334.3370999999999995      
   5.97329999999999999979               965   34970.5532000000000004         38416.1988999999999983      
   5.98000000000000000002               966   35047.8194000000000017         38498.1467999999999989      
   5.98669999999999999981               967   35125.1700000000000017         38580.1810000000000009      
   5.99330000000000000021               968   35202.6051000000000002         38662.3013000000000012      
   6.00000000000000000000               969   35280.1246000000000009         38744.5077999999999996      
   6.00669999999999999979               970   35357.7286000000000001         38826.8004999999999995      
   6.01330000000000000019               971   35435.4171000000000014         38909.1793000000000013      
   6.01999999999999999998               972   35513.1900000000000013         38991.6444000000000010      
   6.02670000000000000021               973   35591.0473999999999997         39074.1955999999999989      
   6.03330000000000000017               974   35668.9892000000000003         39156.8329999999999984      
   6.03999999999999999997               975   35747.0154999999999994         39239.5564999999999998      
   6.04670000000000000019               976   35825.1263000000000005         39322.3661999999999992      
   6.05330000000000000016               977   35903.3215000000000003         39405.2621000000000002      
   6.05999999999999999995               978   35981.6011999999999986         39488.2441999999999993      
   6.06670000000000000017               979   36059.9652999999999992         39571.3124000000000002      
   6.07330000000000000014               980   36138.4139000000000017         39654.4667999999999992      
   6.07999999999999999993               981   36216.9469999999999992         39737.7073000000000000      
   6.08670000000000000016               982   36295.5644999999999989         39821.0340999999999987      
   6.09330000000000000012               983   36374.2664000000000009         39904.4469999999999992      
   6.09999999999999999991               984   36453.0529000000000011         39987.9460000000000015      
   6.10670000000000000014               985   36531.9237000000000002         40071.5311999999999983      
   6.11330000000000000010               986   36610.8790000000000013         40155.2023000000000010      
   6.11999999999999999990               987   36689.9187000000000012         40238.9597000000000016      
   6.12670000000000000012               988   36769.0429999999999993         40322.8033000000000001      
   6.13330000000000000009               989   36848.2515999999999998         40406.7330000000000005      
   6.13999999999999999988               990   36927.5446999999999989         40490.7488999999999990      
   6.14670000000000000010               991   37006.9222999999999999         40574.8508999999999993      
   6.15330000000000000007               992   37086.3842999999999996         40659.0391000000000012      
   6.15999999999999999986               993   37165.9307000000000016         40743.3134000000000015      
   6.16670000000000000009               994   37245.5615999999999985         40827.6738000000000000      
   6.17330000000000000005               995   37325.2770000000000010         40912.1204000000000001      
   6.17999999999999999984               996   37405.0767999999999986         40996.6530999999999985      
   6.18670000000000000007               997   37484.9609999999999985         41081.2718999999999987      
   6.19330000000000000003               998   37564.9297000000000004         41165.9769000000000005      
   6.19999999999999999983               999   37644.9828000000000010         41250.7680000000000007      
   6.20670000000000000005              1000   37725.1204000000000001         41335.6451999999999991      
   6.21330000000000000002              1001   37805.3424000000000014         41420.6084999999999994      
   6.21999999999999999981              1002   37885.6488000000000014         41505.6579000000000015      
   6.22670000000000000004              1003   37966.0396999999999998         41590.7935000000000016      
   6.23330000000000000000              1004   38046.5150000000000006         41676.0152000000000001      
   6.23999999999999999979              1005   38127.0747999999999998         41761.3230000000000004      
   6.24670000000000000002              1006   38207.7190000000000012         41846.7168999999999990      
   6.25329999999999999998              1007   38288.4477000000000011         41932.1968999999999994      
   6.26000000000000000021              1008   38369.2606999999999999         42017.7630000000000017      
   6.26670000000000000000              1009   38450.1583000000000006         42103.4151999999999987      
   6.27329999999999999996              1010   38531.1402000000000001         42189.1536000000000008      
   6.28000000000000000019              1011   38612.2066000000000017         42274.9780000000000015      
   6.28669999999999999998              1012   38693.3575000000000017         42360.8886000000000003      
   6.29329999999999999995              1013   38774.5927000000000007         42446.8853000000000009      
   6.30000000000000000017              1014   38855.9124000000000017         42532.9680000000000000      
   6.30669999999999999997              1015   38937.3166000000000011         42619.1368000000000009      
   6.31329999999999999993              1016   39018.8050999999999995         42705.3917999999999999      
   6.32000000000000000016              1017   39100.3780999999999999         42791.7328000000000010      
   6.32669999999999999995              1018   39182.0354999999999990         42878.1600000000000001      
   6.33329999999999999991              1019   39263.7774000000000001         42964.6732000000000014      
   6.34000000000000000014              1020   39345.6036999999999999         43051.2725000000000009      
   6.34669999999999999993              1021   39427.5143999999999984         43137.9578999999999986      
   6.35329999999999999990              1022   39509.5095999999999989         43224.7293999999999983      
   6.36000000000000000012              1023   39591.5890999999999984         43311.5869000000000000      
   6.36669999999999999991              1024   39673.7530999999999999         43398.5305999999999997      
   6.37329999999999999988              1025   39756.0015999999999998         43485.5603000000000016      
   6.38000000000000000010              1026   39838.3343999999999987         43572.6761000000000053      
   6.38669999999999999990              1027   39920.7516999999999996         43659.8780000000000001      
   6.39329999999999999986              1028   40003.2533999999999992         43747.1659000000000006      
   6.40000000000000000009              1029   40085.8396000000000008         43834.5399999999999991      
   6.40669999999999999988              1030   40168.5101000000000013         43922.0000000000000000      
   6.41329999999999999984              1031   40251.2651000000000003         44009.5461999999999954      
   6.42000000000000000007              1032   40334.1045000000000016         44097.1784999999999997      
   6.42669999999999999986              1033   40417.0284000000000013         44184.8968000000000025      
   6.43329999999999999983              1034   40500.0366000000000000         44272.7010999999999967      
   6.44000000000000000005              1035   40583.1293000000000006         44360.5915999999999997      
   6.44669999999999999984              1036   40666.3064000000000000         44448.5680000000000014      
   6.45329999999999999981              1037   40749.5679000000000016         44536.6306000000000012      
   6.46000000000000000003              1038   40832.9139000000000017         44624.7791999999999959      
   6.46669999999999999983              1039   40916.3442000000000007         44713.0137999999999963      
   6.47329999999999999979              1040   40999.8590000000000018         44801.3345999999999982      
   6.48000000000000000002              1041   41083.4582000000000015         44889.7412999999999954      
   6.48669999999999999981              1042   41167.1417999999999999         44978.2341000000000015      
   6.49330000000000000021              1043   41250.9098000000000006         45066.8129999999999988      
   6.50000000000000000000              1044   41334.7622999999999998         45155.4779000000000018      
   6.50669999999999999979              1045   41418.6991000000000014         45244.2289000000000030      
   6.51330000000000000019              1046   41502.7204000000000015         45333.0658999999999992      
   6.51999999999999999998              1047   41586.8261000000000003         45421.9889000000000010      
   6.52670000000000000021              1048   41671.0162000000000013         45510.9979999999999976      
   6.53330000000000000017              1049   41755.2907000000000011         45600.0931999999999995      
   6.53999999999999999997              1050   41839.6495999999999995         45689.2743000000000038      
   6.54670000000000000019              1051   41924.0930000000000000         45778.5414999999999992      
   6.55330000000000000016              1052   42008.6206999999999994         45867.8948000000000000      
   6.55999999999999999995              1053   42093.2329000000000008         45957.3339999999999996      
   6.56670000000000000017              1054   42177.9295000000000009         46046.8593000000000011      
   6.57330000000000000014              1055   42262.7104999999999997         46136.4707000000000008      
   6.57999999999999999993              1056   42347.5758000000000010         46226.1679999999999993      
   6.58670000000000000016              1057   42432.5256000000000007         46315.9513999999999960      
   6.59330000000000000012              1058   42517.5598999999999990         46405.8207999999999949      
   6.59999999999999999991              1059   42602.6784999999999997         46495.7761999999999993      
   6.60670000000000000014              1060   42687.8814999999999991         46585.8176999999999985      
   6.61330000000000000010              1061   42773.1689000000000007         46675.9451000000000001      
   6.61999999999999999990              1062   42858.5408000000000008         46766.1585999999999999      
   6.62670000000000000012              1063   42943.9969999999999999         46856.4581000000000017      
   6.63330000000000000009              1064   43029.5377000000000010         46946.8436999999999983      
   6.63999999999999999988              1065   43115.1627000000000010         47037.3152000000000008      
   6.64670000000000000010              1066   43200.8721999999999994         47127.8726999999999947      
   6.65330000000000000007              1067   43286.6660000000000004         47218.5163000000000011      
   6.65999999999999999986              1068   43372.5442999999999998         47309.2457999999999991      
   6.66670000000000000009              1069   43458.5070000000000014         47400.0613999999999990      
   6.67330000000000000005              1070   43544.5539999999999985         47490.9629999999999974      
   6.67999999999999999984              1071   43630.6855000000000047         47581.9505000000000017      
   6.68670000000000000007              1072   43716.9014000000000024         47673.0241000000000007      
   6.69330000000000000003              1073   43803.2017000000000024         47764.1837000000000018      
   6.69999999999999999983              1074   43889.5863000000000014         47855.4293000000000013      
   6.70670000000000000005              1075   43976.0553999999999988         47946.7607999999999961      
   6.71330000000000000002              1076   44062.6087999999999987         48038.1783999999999999      
   6.71999999999999999981              1077   44149.2467000000000041         48129.6819999999999986      
   6.73330000000000000000              1078   44322.7756000000000007         48312.9470999999999954      
   6.73999999999999999979              1079   44409.6666999999999987         48404.7086000000000006      
   6.74670000000000000002              1080   44496.6420999999999992         48496.5562000000000005      
   6.75329999999999999998              1081   44583.7020000000000017         48588.4895999999999994      
   6.76000000000000000021              1082   44670.8461999999999996         48680.5091000000000001      
   6.76670000000000000000              1083   44758.0747999999999998         48772.6145999999999958      
   6.77329999999999999996              1084   44845.3878999999999984         48864.8060000000000009      
   6.78000000000000000019              1085   44932.7852999999999994         48957.0834000000000010      
   6.78669999999999999998              1086   45020.2670999999999992         49049.4468999999999994      
   6.79329999999999999995              1087   45107.8333000000000048         49141.8963000000000001      
   6.80000000000000000017              1088   45195.4838999999999984         49234.4316000000000031      
   6.80669999999999999997              1089   45283.2189000000000050         49327.0530000000000008      
   6.81329999999999999993              1090   45371.0382999999999996         49419.7603000000000044      
   6.82000000000000000016              1091   45458.9420000000000002         49512.5534999999999961      
   6.82669999999999999995              1092   45546.9301999999999992         49605.4328000000000003      
   6.83329999999999999991              1093   45635.0027000000000008         49698.3979999999999997      
   6.84000000000000000014              1094   45723.1596000000000011         49791.4492000000000012      
   6.84669999999999999993              1095   45811.4009999999999998         49884.5863000000000014      
   6.85329999999999999990              1096   45899.7267000000000010         49977.8094000000000001      
   6.86000000000000000012              1097   45988.1368000000000009         50071.1185000000000009      
   6.86669999999999999991              1098   46076.6311999999999998         50164.5135000000000005      
   6.87329999999999999988              1099   46165.2101000000000006         50257.9945000000000022      
   6.88000000000000000010              1100   46253.8733000000000004         50351.5613999999999955      
   6.88669999999999999990              1101   46342.6209999999999987         50445.2143000000000015      
   6.89329999999999999986              1102   46431.4529999999999959         50538.9531999999999989      
   6.90000000000000000009              1103   46520.3693999999999988         50632.7779999999999951      
   6.90669999999999999988              1104   46609.3702000000000005         50726.6887000000000008      
   6.91329999999999999984              1105   46698.4553000000000011         50820.6853999999999978      
   6.92000000000000000007              1106   46787.6248999999999967         50914.7681000000000040      
   6.92669999999999999986              1107   46876.8787999999999982         51008.9367000000000019      
   6.93329999999999999983              1108   46966.2170999999999985         51103.1911999999999985      
   6.94000000000000000005              1109   47055.6398000000000046         51197.5317000000000007      
   6.94669999999999999984              1110   47145.1468999999999987         51291.9581000000000017      
   6.95329999999999999981              1111   47234.7382999999999988         51386.4705000000000013      
   6.96000000000000000003              1112   47324.4141000000000012         51481.0688000000000031      
   6.98000000000000000002              1113   47593.9479000000000006         51765.3793000000000006      
   6.98669999999999999981              1114   47683.9612000000000016         51860.3213000000000044      
   6.99330000000000000021              1115   47774.0589000000000013         51955.3492999999999995      
   7.00669999999999999979              1116   47954.5075000000000003         52145.6630000000000003      
   7.01330000000000000019              1117   48044.8582999999999998         52240.9487999999999985      
   7.02670000000000000021              1118   48225.8131000000000022         52431.7779999999999987      
   7.03330000000000000017              1119   48316.4171000000000014         52527.3215000000000003      
   7.03999999999999999997              1120   48407.1053999999999959         52622.9510000000000005      
   7.04670000000000000019              1121   48497.8781000000000034         52718.6662999999999997      
   7.05330000000000000016              1122   48588.7351999999999990         52814.4676000000000009      
   7.05999999999999999995              1123   48679.6766000000000005         52910.3548000000000009      
   7.07330000000000000014              1124   48861.8125999999999962         53102.3870000000000005      
   7.07999999999999999993              1125   48953.0072000000000010         53198.5319000000000003      
   7.08670000000000000016              1126   49044.2861000000000011         53294.7627999999999986      
   7.09330000000000000012              1127   49135.6494000000000000         53391.0794999999999995      
   7.09999999999999999991              1128   49227.0970000000000013         53487.4821999999999989      
   7.10670000000000000014              1129   49318.6291000000000011         53583.9707000000000008      
   7.11330000000000000010              1130   49410.2454999999999998         53680.5452000000000012      
   7.11999999999999999990              1131   49501.9462000000000010         53777.2056000000000004      
   7.12670000000000000012              1132   49593.7314000000000007         53873.9517999999999986      
   7.13330000000000000009              1133   49685.6008999999999993         53970.7839999999999989      
   7.13999999999999999988              1134   49777.5547000000000040         54067.7021000000000015      
   7.14670000000000000010              1135   49869.5928999999999967         54164.7060999999999993      
   7.15330000000000000007              1136   49961.7155000000000022         54261.7958999999999996      
   7.15999999999999999986              1137   50053.9225000000000030         54358.9717000000000020      
   7.16670000000000000009              1138   50146.2137999999999991         54456.2333999999999996      
   7.17330000000000000005              1139   50238.5895000000000010         54553.5808999999999997      
   7.17999999999999999984              1140   50331.0495000000000019         54651.0142999999999986      
   7.18670000000000000007              1141   50423.5939000000000014         54748.5336999999999961      
   7.19330000000000000003              1142   50516.2226999999999997         54846.1388999999999996      
   7.19999999999999999983              1143   50608.9357999999999969         54943.8299999999999983      
   7.20670000000000000005              1144   50701.7332999999999998         55041.6069999999999993      
   7.21330000000000000002              1145   50794.6151000000000018         55139.4697999999999993      
   7.21999999999999999981              1146   50887.5813000000000024         55237.4186000000000014      
   7.22670000000000000004              1147   50980.6319000000000017         55335.4531999999999954      
   7.23330000000000000000              1148   51073.7667999999999999         55433.5736999999999952      
   7.23999999999999999979              1149   51166.9861000000000004         55531.7801000000000009      
   7.24670000000000000002              1150   51260.2896999999999998         55630.0723999999999982      
   7.25329999999999999998              1151   51353.6777000000000015         55728.4505000000000017      
   7.26000000000000000021              1152   51447.1499999999999986         55826.9145000000000003      
   7.26670000000000000000              1153   51540.7067000000000014         55925.4644000000000013      
   7.27329999999999999996              1154   51634.3477999999999994         56024.1001000000000012      
   7.28000000000000000019              1155   51728.0731999999999999         56122.8217999999999996      
   7.28669999999999999998              1156   51821.8829999999999991         56221.6293000000000006      
   7.29329999999999999995              1157   51915.7771000000000008         56320.5226000000000006      
   7.30000000000000000017              1158   52009.7555000000000014         56419.5017999999999994      
   7.30669999999999999997              1159   52103.8184000000000040         56518.5669000000000004      
   7.31329999999999999993              1160   52197.9656000000000020         56617.7179000000000002      
   7.32000000000000000016              1161   52292.1970999999999954         56716.9546999999999990      
   7.32669999999999999995              1162   52386.5129999999999981         56816.2773000000000003      
   7.33329999999999999991              1163   52480.9131999999999998         56915.6859000000000002      
   7.34000000000000000014              1164   52575.3978000000000002         57015.1802999999999955      
   7.34669999999999999993              1165   52669.9666999999999994         57114.7605000000000004      
   7.35329999999999999990              1166   52764.6200000000000010         57214.4266000000000005      
   7.36000000000000000012              1167   52859.3576000000000015         57314.1784999999999997      
   7.36669999999999999991              1168   52954.1796000000000006         57414.0162999999999975      
   7.37329999999999999988              1169   53049.0859999999999985         57513.9400000000000013      
   7.38000000000000000010              1170   53144.0765999999999991         57613.9494000000000007      
   7.38669999999999999990              1171   53239.1516000000000020         57714.0447999999999951      
   7.39329999999999999986              1172   53334.3109999999999999         57814.2259999999999991      
   7.40000000000000000009              1173   53429.5548000000000002         57914.4929999999999986      
   7.40669999999999999988              1174   53524.8827999999999996         58014.8459000000000003      
   7.41329999999999999984              1175   53620.2952000000000012         58115.2846000000000011      
   7.42000000000000000007              1176   53715.7920000000000016         58215.8092000000000006      
   7.42669999999999999986              1177   53811.3731000000000009         58316.4195999999999991      
   7.43329999999999999983              1178   53907.0384999999999991         58417.1157999999999966      
   7.44000000000000000005              1179   54002.7883000000000031         58517.8978999999999999      
   7.44669999999999999984              1180   54098.6224999999999987         58618.7657999999999987      
   7.45329999999999999981              1181   54194.5409000000000042         58719.7194999999999965      
   7.46000000000000000003              1182   54290.5437000000000012         58820.7591000000000001      
   7.46669999999999999983              1183   54386.6309000000000005         58921.8844999999999992      
   7.47329999999999999979              1184   54482.8023999999999987         59023.0957000000000008      
   7.48000000000000000002              1185   54579.0581999999999958         59124.3928000000000011      
   7.48669999999999999981              1186   54675.3983999999999988         59225.7757000000000005      
   7.49330000000000000021              1187   54771.8229000000000006         59327.2443999999999953      
   7.50000000000000000000              1188   54868.3318000000000048         59428.7988999999999997      
   7.50669999999999999979              1189   54964.9250000000000007         59530.4392999999999994      
   7.51330000000000000019              1190   55061.6025999999999989         59632.1655000000000015      
   7.51999999999999999998              1191   55158.3643999999999998         59733.9774999999999991      
   7.52670000000000000021              1192   55255.2105999999999995         59835.8752999999999993      
   7.53330000000000000017              1193   55352.1411999999999978         59937.8588999999999984      
   7.53999999999999999997              1194   55449.1560999999999986         60039.9283999999999999      
   7.54670000000000000019              1195   55546.2553000000000019         60142.0836000000000006      
   7.55330000000000000016              1196   55643.4389000000000003         60244.3247000000000000      
   7.55999999999999999995              1197   55740.7068000000000012         60346.6515999999999984      
   7.56670000000000000017              1198   55838.0590000000000011         60449.0642999999999994      
