# EOS from Jan-Erik Christian with effective mass m075 (m^*/m=0.75)
# The crust is from the BPS EOS
#	n_b [1/fm^3]			placeholder number        energy density [MeV/fm^3]    p [MeV/fm^3]
   2.15330000000000000007               392   2623.21480000000000010         3972.30160000000000009      
   2.16000000000000000008               393   2640.07469999999999999         3992.74720000000000009      
   2.16670000000000000009               394   2656.98469999999999991         4013.24489999999999967      
   2.17330000000000000005               395   2673.94470000000000010         4033.79470000000000018      
   2.18000000000000000006               396   2690.95480000000000009         4054.39670000000000005      
   2.18670000000000000007               397   2708.01499999999999990         4075.05069999999999997      
   2.19330000000000000003               398   2725.12509999999999999         4095.75679999999999992      
   2.20000000000000000004               399   2742.28530000000000011         4116.51500000000000012      
   2.20670000000000000005               400   2759.49550000000000027         4137.32529999999999992      
   2.21330000000000000002               401   2776.75570000000000004         4158.18769999999999998      
   2.22000000000000000003               402   2794.06589999999999985         4179.10210000000000008      
   2.22670000000000000004               403   2811.42609999999999992         4200.06859999999999999      
   2.23330000000000000000               404   2828.83620000000000005         4221.08709999999999996      
   2.24000000000000000001               405   2846.29630000000000001         4242.15770000000000017      
   2.24670000000000000002               406   2863.80630000000000024         4263.28029999999999999      
   2.25329999999999999998               407   2881.36630000000000007         4284.45489999999999986      
   2.25999999999999999999               408   2898.97619999999999996         4305.68159999999999998      
   2.26670000000000000000               409   2916.63599999999999990         4326.96030000000000015      
   2.27329999999999999996               410   2934.34569999999999990         4348.29099999999999993      
   2.27999999999999999997               411   2952.10539999999999994         4369.67370000000000019      
   2.28669999999999999998               412   2969.91490000000000005         4391.10840000000000005      
   2.29329999999999999995               413   2987.77429999999999977         4412.59509999999999996      
   2.29999999999999999996               414   3005.68350000000000000         4434.13379999999999992      
   2.30669999999999999997               415   3023.64260000000000006         4455.72449999999999992      
   2.31329999999999999993               416   3041.65159999999999996         4477.36710000000000020      
   2.31999999999999999994               417   3059.71039999999999992         4499.06170000000000009      
   2.32669999999999999995               418   3077.81899999999999973         4520.80830000000000002      
   2.33329999999999999991               419   3095.97750000000000004         4542.60690000000000000      
   2.33999999999999999992               420   3114.18580000000000019         4564.45739999999999981      
   2.34669999999999999993               421   3132.44389999999999996         4586.35979999999999990      
   2.35329999999999999990               422   3150.75170000000000003         4608.31420000000000003      
   2.35999999999999999990               423   3169.10939999999999994         4630.32050000000000001      
   2.36669999999999999991               424   3187.51679999999999970         4652.37880000000000003      
   2.37330000000000000009               425   3205.97399999999999998         4674.48899999999999988      
   2.38000000000000000010               426   3224.48100000000000009         4696.65110000000000001      
   2.38669999999999999990               427   3243.03770000000000029         4718.86509999999999998      
   2.39330000000000000008               428   3261.64420000000000011         4741.13099999999999978      
   2.40000000000000000009               429   3280.30040000000000000         4763.44879999999999987      
   2.40670000000000000010               430   3299.00630000000000019         4785.81840000000000002      
   2.41330000000000000006               431   3317.76200000000000001         4808.24000000000000021      
   2.42000000000000000007               432   3336.56739999999999990         4830.71349999999999980      
   2.42670000000000000008               433   3355.42240000000000011         4853.23879999999999990      
   2.43330000000000000004               434   3374.32719999999999994         4875.81599999999999984      
   2.44000000000000000005               435   3393.28160000000000007         4898.44510000000000005      
   2.44670000000000000006               436   3412.28580000000000005         4921.12599999999999989      
   2.45330000000000000003               437   3431.33960000000000012         4943.85880000000000001      
   2.46000000000000000003               438   3450.44299999999999984         4966.64340000000000019      
   2.46670000000000000004               439   3469.59620000000000006         4989.47980000000000000      
   2.47330000000000000001               440   3488.79889999999999994         5012.36810000000000009      
   2.48000000000000000002               441   3508.05129999999999990         5035.30819999999999981      
   2.48670000000000000003               442   3527.35339999999999971         5058.30010000000000003      
   2.49329999999999999999               443   3546.70510000000000006         5081.34390000000000009      
   2.50000000000000000000               444   3566.10640000000000005         5104.43940000000000001      
   2.50670000000000000001               445   3585.55729999999999968         5127.58680000000000021      
   2.51329999999999999997               446   3605.05780000000000007         5150.78600000000000003      
   2.51999999999999999998               447   3624.60790000000000011         5174.03690000000000015      
   2.52669999999999999999               448   3644.20760000000000001         5197.33959999999999990      
   2.53329999999999999996               449   3663.85690000000000022         5220.69410000000000016      
   2.53999999999999999997               450   3683.55580000000000007         5244.10040000000000004      
   2.54669999999999999997               451   3703.30420000000000003         5267.55850000000000000      
   2.55329999999999999994               452   3723.10220000000000007         5291.06829999999999981      
   2.55999999999999999995               453   3742.94979999999999998         5314.62990000000000013      
   2.56669999999999999996               454   3762.84689999999999999         5338.24319999999999986      
   2.57329999999999999992               455   3782.79350000000000009         5361.90819999999999990      
   2.57999999999999999993               456   3802.78969999999999985         5385.62510000000000021      
   2.58669999999999999994               457   3822.83539999999999992         5409.39360000000000017      
   2.59329999999999999990               458   3842.93070000000000008         5433.21390000000000020      
   2.59999999999999999991               459   3863.07539999999999969         5457.08590000000000053      
   2.60669999999999999992               460   3883.26970000000000005         5481.00959999999999983      
   2.61330000000000000010               461   3903.51350000000000007         5504.98499999999999988      
   2.61999999999999999990               462   3923.80679999999999974         5529.01210000000000022      
   2.62669999999999999991               463   3944.14949999999999997         5553.09089999999999998      
   2.63330000000000000009               464   3964.54180000000000006         5577.22140000000000004      
   2.64000000000000000010               465   3984.98350000000000004         5601.40360000000000040      
   2.64670000000000000010               466   4005.47469999999999990         5625.63750000000000018      
   2.65330000000000000007               467   4026.01540000000000008         5649.92309999999999981      
   2.66000000000000000008               468   4046.60549999999999993         5674.26030000000000042      
   2.66670000000000000009               469   4067.24510000000000032         5698.64919999999999956      
   2.67330000000000000005               470   4087.93409999999999993         5723.08979999999999988      
   2.68000000000000000006               471   4108.67260000000000009         5747.58199999999999985      
   2.68670000000000000007               472   4129.46050000000000013         5772.12590000000000012      
   2.69330000000000000003               473   4150.29789999999999983         5796.72140000000000049      
   2.70000000000000000004               474   4171.18469999999999986         5821.36859999999999937      
   2.70670000000000000005               475   4192.12080000000000002         5846.06740000000000057      
   2.71330000000000000002               476   4213.10650000000000004         5870.81779999999999964      
   2.72000000000000000003               477   4234.14150000000000018         5895.61980000000000013      
   2.72670000000000000004               478   4255.22590000000000021         5920.47350000000000003      
   2.73330000000000000000               479   4276.35970000000000013         5945.37869999999999981      
   2.74000000000000000001               480   4297.54289999999999994         5970.33559999999999990      
   2.74670000000000000002               481   4318.77550000000000008         5995.34410000000000007      
   2.75329999999999999998               482   4340.05750000000000011         6020.40410000000000013      
   2.75999999999999999999               483   4361.38890000000000002         6045.51580000000000004      
   2.76670000000000000000               484   4382.76960000000000006         6070.67900000000000027      
   2.77329999999999999996               485   4404.19969999999999999         6095.89389999999999992      
   2.77999999999999999997               486   4425.67910000000000004         6121.16029999999999989      
   2.78669999999999999998               487   4447.20789999999999997         6146.47820000000000062      
   2.79329999999999999995               488   4468.78609999999999980         6171.84770000000000012      
   2.79999999999999999996               489   4490.41360000000000019         6197.26880000000000015      
   2.80669999999999999997               490   4512.09039999999999981         6222.74149999999999983      
   2.81329999999999999993               491   4533.81660000000000021         6248.26569999999999983      
   2.81999999999999999994               492   4555.59209999999999985         6273.84139999999999970      
   2.82669999999999999995               493   4577.41690000000000005         6299.46859999999999991      
   2.83329999999999999991               494   4599.29099999999999993         6325.14740000000000020      
   2.83999999999999999992               495   4621.21450000000000014         6350.87780000000000014      
   2.84669999999999999993               496   4643.18730000000000002         6376.65960000000000019      
   2.85329999999999999990               497   4665.20929999999999982         6402.49300000000000033      
   2.85999999999999999990               498   4687.28069999999999995         6428.37780000000000014      
   2.86669999999999999991               499   4709.40140000000000020         6454.31420000000000003      
   2.87330000000000000009               500   4731.57129999999999992         6480.30209999999999981      
   2.88000000000000000010               501   4753.79059999999999997         6506.34149999999999991      
   2.88669999999999999990               502   4776.05909999999999993         6532.43230000000000013      
   2.89330000000000000008               503   4798.37690000000000001         6558.57470000000000043      
   2.90000000000000000009               504   4820.74390000000000001         6584.76849999999999996      
   2.90670000000000000010               505   4843.16029999999999989         6611.01379999999999981      
   2.91330000000000000006               506   4865.62579999999999991         6637.31059999999999999      
   2.92000000000000000007               507   4888.14069999999999983         6663.65879999999999983      
   2.92670000000000000008               508   4910.70480000000000009         6690.05850000000000000      
   2.93330000000000000004               509   4933.31809999999999983         6716.50970000000000004      
   2.94000000000000000005               510   4955.98070000000000013         6743.01229999999999976      
   2.94670000000000000006               511   4978.69249999999999989         6769.56639999999999979      
   2.95330000000000000003               512   5001.45359999999999978         6796.17180000000000062      
   2.96000000000000000003               513   5024.26390000000000002         6822.82879999999999976      
   2.96670000000000000004               514   5047.12340000000000018         6849.53710000000000013      
   2.97330000000000000001               515   5070.03220000000000001         6876.29689999999999994      
   2.98000000000000000002               516   5092.99009999999999998         6903.10809999999999986      
   2.98670000000000000003               517   5115.99730000000000008         6929.97069999999999990      
   2.99329999999999999999               518   5139.05370000000000008         6956.88479999999999981      
   3.00000000000000000000               519   5162.15919999999999979         6983.85019999999999962      
   3.00670000000000000001               520   5185.31400000000000006         7010.86700000000000044      
   3.01329999999999999997               521   5208.51799999999999979         7037.93520000000000048      
   3.01999999999999999998               522   5231.77119999999999989         7065.05489999999999995      
   3.02669999999999999999               523   5255.07350000000000012         7092.22590000000000021      
   3.03329999999999999996               524   5278.42499999999999982         7119.44819999999999993      
   3.03999999999999999997               525   5301.82580000000000009         7146.72199999999999998      
   3.04669999999999999997               526   5325.27559999999999985         7174.04709999999999948      
   3.05329999999999999994               527   5348.77470000000000017         7201.42359999999999998      
   3.05999999999999999995               528   5372.32290000000000019         7228.85150000000000015      
   3.06669999999999999996               529   5395.92030000000000012         7256.33070000000000022      
   3.07329999999999999992               530   5419.56689999999999952         7283.86129999999999995      
   3.07999999999999999993               531   5443.26259999999999994         7311.44320000000000004      
   3.08669999999999999994               532   5467.00739999999999963         7339.07649999999999935      
   3.09329999999999999990               533   5490.80140000000000011         7366.76109999999999989      
   3.09999999999999999991               534   5514.64460000000000006         7394.49699999999999989      
   3.10669999999999999992               535   5538.53690000000000015         7422.28419999999999979      
   3.11330000000000000010               536   5562.47830000000000039         7450.12279999999999980      
   3.11999999999999999990               537   5586.46880000000000033         7478.01270000000000060      
   3.12669999999999999991               538   5610.50850000000000017         7505.95389999999999953      
   3.13330000000000000009               539   5634.59730000000000016         7533.94649999999999990      
   3.14000000000000000010               540   5658.73530000000000051         7561.99029999999999951      
   3.14670000000000000010               541   5682.92229999999999990         7590.08539999999999948      
   3.15330000000000000007               542   5707.15850000000000009         7618.23190000000000000      
   3.16000000000000000008               543   5731.44370000000000065         7646.42960000000000065      
   3.16670000000000000009               544   5755.77809999999999979         7674.67859999999999987      
   3.17330000000000000005               545   5780.16159999999999997         7702.97890000000000033      
   3.18000000000000000006               546   5804.59419999999999940         7731.33040000000000003      
   3.18670000000000000007               547   5829.07580000000000009         7759.73329999999999984      
   3.19330000000000000003               548   5853.60659999999999981         7788.18739999999999979      
   3.20000000000000000004               549   5878.18640000000000034         7816.69269999999999987      
   3.20670000000000000005               550   5902.81540000000000035         7845.24940000000000007      
   3.21330000000000000002               551   5927.49340000000000028         7873.85720000000000018      
   3.22000000000000000003               552   5952.22049999999999992         7902.51639999999999997      
   3.22670000000000000004               553   5976.99659999999999993         7931.22669999999999968      
   3.23330000000000000000               554   6001.82189999999999985         7959.98839999999999995      
   3.24000000000000000001               555   6026.69620000000000015         7988.80120000000000013      
   3.24670000000000000002               556   6051.61949999999999994         8017.66529999999999978      
   3.25329999999999999998               557   6076.59189999999999987         8046.58060000000000000      
   3.25999999999999999999               558   6101.61339999999999950         8075.54720000000000057      
   3.26670000000000000000               559   6126.68399999999999972         8104.56490000000000018      
   3.27329999999999999996               560   6151.80359999999999987         8133.63390000000000013      
   3.27999999999999999997               561   6176.97219999999999995         8162.75410000000000021      
   3.28669999999999999998               562   6202.18990000000000018         8191.92549999999999999      
   3.29329999999999999995               563   6227.45659999999999989         8221.14799999999999969      
   3.29999999999999999996               564   6252.77230000000000043         8250.42180000000000017      
   3.30669999999999999997               565   6278.13709999999999978         8279.74680000000000035      
   3.31329999999999999993               566   6303.55090000000000039         8309.12300000000000022      
   3.31999999999999999994               567   6329.01379999999999981         8338.55030000000000001      
   3.32669999999999999995               568   6354.52570000000000006         8368.02890000000000015      
   3.33329999999999999991               569   6380.08659999999999979         8397.55860000000000021      
   3.33999999999999999992               570   6405.69649999999999990         8427.13940000000000019      
   3.34669999999999999993               571   6431.35539999999999994         8456.77149999999999963      
   3.35329999999999999990               572   6457.06329999999999947         8486.45469999999999988      
   3.35999999999999999990               573   6482.82030000000000003         8516.18900000000000006      
   3.36669999999999999991               574   6508.62619999999999987         8545.97459999999999969      
   3.37330000000000000009               575   6534.48119999999999985         8575.81120000000000037      
   3.38000000000000000010               576   6560.38510000000000000         8605.69899999999999984      
   3.38669999999999999990               577   6586.33809999999999985         8635.63799999999999990      
   3.39330000000000000008               578   6612.33999999999999986         8665.62809999999999988      
   3.40000000000000000009               579   6638.39089999999999980         8695.66929999999999978      
   3.40670000000000000010               580   6664.49089999999999989         8725.76159999999999961      
   3.41330000000000000006               581   6690.63980000000000015         8755.90510000000000002      
   3.42000000000000000007               582   6716.83769999999999989         8786.09970000000000034      
   3.42670000000000000008               583   6743.08449999999999980         8816.34539999999999971      
   3.43330000000000000004               584   6769.38039999999999985         8846.64219999999999988      
   3.44000000000000000005               585   6795.72520000000000007         8876.99019999999999975      
   3.44670000000000000006               586   6822.11890000000000001         8907.38919999999999977      
   3.45330000000000000003               587   6848.56170000000000053         8937.83929999999999971      
   3.46000000000000000003               588   6875.05339999999999945         8968.34049999999999958      
   3.46670000000000000004               589   6901.59410000000000007         8998.89290000000000003      
   3.47330000000000000001               590   6928.18369999999999997         9029.49629999999999974      
   3.48000000000000000002               591   6954.82230000000000025         9060.15069999999999961      
   3.48670000000000000003               592   6981.50979999999999981         9090.85630000000000006      
   3.49329999999999999999               593   7008.24630000000000019         9121.61289999999999978      
   3.50000000000000000000               594   7035.03180000000000005         9152.42070000000000007      
   3.50670000000000000001               595   7061.86609999999999987         9183.27939999999999987      
   3.51329999999999999997               596   7088.74949999999999983         9214.18930000000000025      
   3.51999999999999999998               597   7115.68170000000000019         9245.15019999999999989      
   3.52669999999999999999               598   7142.66290000000000049         9276.16209999999999969      
   3.53329999999999999996               599   7169.69300000000000006         9307.22510000000000030      
   3.53999999999999999997               600   7196.77210000000000001         9338.33919999999999995      
   3.54669999999999999997               601   7223.90010000000000012         9369.50429999999999975      
   3.55329999999999999994               602   7251.07699999999999996         9400.72039999999999971      
   3.55999999999999999995               603   7278.30279999999999996         9431.98749999999999982      
   3.56669999999999999996               604   7305.57759999999999989         9463.30569999999999986      
   3.57329999999999999992               605   7332.90129999999999999         9494.67499999999999982      
   3.57999999999999999993               606   7360.27389999999999981         9526.09520000000000017      
   3.58669999999999999994               607   7387.69540000000000024         9557.56649999999999956      
   3.59329999999999999990               608   7415.16579999999999950         9589.08870000000000022      
   3.59999999999999999991               609   7442.68509999999999982         9620.66199999999999992      
   3.60669999999999999992               610   7470.25329999999999986         9652.28629999999999978      
   3.61330000000000000010               611   7497.87040000000000006         9683.96159999999999979      
   3.61999999999999999990               612   7525.53650000000000020         9715.68789999999999996      
   3.62669999999999999991               613   7553.25139999999999985         9747.46520000000000028      
   3.63330000000000000009               614   7581.01520000000000010         9779.29349999999999987      
   3.64000000000000000010               615   7608.82790000000000008         9811.17279999999999962      
   3.64670000000000000010               616   7636.68949999999999978         9843.10299999999999976      
   3.65330000000000000007               617   7664.59999999999999964         9875.08420000000000005      
   3.66000000000000000008               618   7692.55929999999999991         9907.11650000000000027      
   3.66670000000000000009               619   7720.56760000000000010         9939.19960000000000022      
   3.67330000000000000005               620   7748.62469999999999981         9971.33380000000000010      
   3.68000000000000000006               621   7776.73070000000000013         10003.5189000000000004      
   3.68670000000000000007               622   7804.88560000000000061         10035.7549999999999999      
   3.69330000000000000003               623   7833.08930000000000016         10068.0419999999999998      
   3.70000000000000000004               624   7861.34189999999999987         10100.3799999999999999      
   3.70670000000000000005               625   7889.64340000000000019         10132.7689000000000004      
   3.71330000000000000002               626   7917.99379999999999979         10165.2088000000000001      
   3.72000000000000000003               627   7946.39299999999999979         10197.6996000000000002      
   3.72670000000000000004               628   7974.84100000000000064         10230.2413999999999996      
   3.73330000000000000000               629   8003.33800000000000008         10262.8341000000000003      
   3.74000000000000000001               630   8031.88370000000000015         10295.4776999999999996      
   3.74670000000000000002               631   8060.47840000000000016         10328.1722999999999999      
   3.75329999999999999998               632   8089.12190000000000012         10360.9177999999999997      
   3.75999999999999999999               633   8117.81420000000000003         10393.7141999999999999      
   3.76670000000000000000               634   8146.55540000000000012         10426.5614999999999997      
   3.77329999999999999996               635   8175.34540000000000015         10459.4596999999999998      
   3.77999999999999999997               636   8204.18430000000000035         10492.4089000000000000      
   3.78669999999999999998               637   8233.07200000000000006         10525.4089000000000000      
   3.79329999999999999995               638   8262.00849999999999973         10558.4598000000000004      
   3.79999999999999999996               639   8290.99390000000000001         10591.5617000000000001      
   3.80669999999999999997               640   8320.02810000000000024         10624.7144000000000004      
   3.81329999999999999993               641   8349.11110000000000042         10657.9180999999999999      
   3.82000000000000000016               642   8378.24300000000000033         10691.1726000000000001      
   3.82669999999999999995               643   8407.42370000000000019         10724.4779999999999998      
   3.83329999999999999991               644   8436.65320000000000000         10757.8342000000000001      
   3.83999999999999999971               645   8465.93160000000000043         10791.2413999999999996      
   3.84670000000000000015               646   8495.25870000000000015         10824.6993999999999998      
   3.85330000000000000011               647   8524.63469999999999960         10858.2083000000000004      
   3.85999999999999999990               648   8554.05949999999999989         10891.7680999999999996      
   3.86669999999999999970               649   8583.53310000000000013         10925.3787000000000003      
   3.87330000000000000009               650   8613.05550000000000033         10959.0401999999999996      
   3.87999999999999999989               651   8642.62669999999999959         10992.7525000000000004      
   3.88669999999999999990               652   8672.24669999999999970         11026.5156999999999998      
   3.89330000000000000008               653   8701.91560000000000041         11060.3297999999999996      
   3.90000000000000000009               654   8731.63320000000000043         11094.1946000000000003      
   3.90669999999999999988               655   8761.39960000000000040         11128.1104000000000003      
   3.91330000000000000028               656   8791.21480000000000032         11162.0769000000000002      
   3.92000000000000000007               657   8821.07889999999999997         11196.0942999999999996      
   3.92670000000000000008               658   8850.99169999999999980         11230.1626000000000003      
   3.93329999999999999983               659   8880.95329999999999959         11264.2816000000000001      
   3.94000000000000000027               660   8910.96370000000000022         11298.4514999999999993      
   3.94670000000000000006               661   8941.02289999999999992         11332.6722000000000001      
   3.95330000000000000003               662   8971.13079999999999981         11366.9436999999999998      
   3.95999999999999999982               663   9001.28760000000000030         11401.2659999999999991      
   3.96670000000000000004               664   9031.49310000000000009         11435.6391999999999998      
   3.97330000000000000001               665   9061.74749999999999961         11470.0631000000000004      
   3.98000000000000000002               666   9092.05050000000000043         11504.5378999999999996      
   3.98670000000000000024               667   9122.40240000000000009         11539.0633999999999988      
   3.99330000000000000021               668   9152.80309999999999970         11573.6397000000000004      
   4.00000000000000000000               669   9183.25250000000000039         11608.2668999999999997      
   4.00669999999999999979               670   9213.75070000000000014         11642.9447999999999999      
   4.01330000000000000019               671   9244.29760000000000009         11677.6734999999999998      
   4.01999999999999999998               672   9274.89329999999999998         11712.4530000000000003      
   4.02670000000000000021               673   9305.53779999999999983         11747.2832999999999997      
   4.03330000000000000017               674   9336.23099999999999987         11782.1642999999999999      
   4.03999999999999999997               675   9366.97299999999999986         11817.0961999999999996      
   4.04670000000000000019               676   9397.76379999999999981         11852.0788000000000002      
   4.05330000000000000016               677   9428.60329999999999995         11887.1121000000000008      
   4.05999999999999999995               678   9459.49160000000000004         11922.1962000000000002      
   4.06670000000000000017               679   9490.42860000000000031         11957.3311000000000002      
   4.07330000000000000014               680   9521.41439999999999966         11992.5167999999999999      
   4.07999999999999999993               681   9552.44890000000000008         12027.7531999999999996      
   4.08670000000000000016               682   9583.53209999999999980         12063.0403000000000002      
   4.09330000000000000012               683   9614.66410000000000036         12098.3781999999999996      
   4.09999999999999999991               684   9645.84489999999999998         12133.7667999999999999      
   4.10670000000000000014               685   9677.07439999999999980         12169.2061999999999999      
   4.11330000000000000010               686   9708.35259999999999980         12204.6962999999999999      
   4.11999999999999999990               687   9739.67959999999999976         12240.2370999999999999      
   4.12670000000000000012               688   9771.05529999999999990         12275.8287000000000004      
   4.13330000000000000009               689   9802.47970000000000024         12311.4710000000000001      
   4.13999999999999999988               690   9833.95289999999999964         12347.1639999999999997      
   4.14670000000000000010               691   9865.47480000000000011         12382.9077999999999991      
   4.15330000000000000007               692   9897.04539999999999988         12418.7023000000000001      
   4.15999999999999999986               693   9928.66469999999999985         12454.5473999999999997      
   4.16670000000000000009               694   9960.33279999999999976         12490.4432999999999998      
   4.17330000000000000005               695   9992.04959999999999987         12526.3898999999999999      
   4.17999999999999999984               696   10023.8151000000000002         12562.3872000000000000      
   4.18670000000000000007               697   10055.6294000000000004         12598.4352000000000009      
   4.19330000000000000003               698   10087.4923000000000002         12634.5339000000000000      
   4.19999999999999999983               699   10119.4039999999999999         12670.6832999999999991      
   4.20670000000000000005               700   10151.3643999999999998         12706.8834000000000000      
   4.21330000000000000002               701   10183.3734999999999999         12743.1341999999999999      
   4.21999999999999999981               702   10215.4313000000000002         12779.4356000000000000      
   4.22670000000000000004               703   10247.5377999999999998         12815.7877999999999989      
   4.23330000000000000000               704   10279.6929999999999996         12852.1905999999999999      
   4.23999999999999999979               705   10311.8968999999999996         12888.6440999999999999      
   4.24670000000000000002               706   10344.1494999999999997         12925.1483000000000008      
   4.25329999999999999998               707   10376.4508999999999999         12961.7030999999999992      
   4.26000000000000000021               708   10408.8009000000000004         12998.3085999999999993      
   4.26670000000000000000               709   10441.1996000000000002         13034.9647999999999994      
   4.27329999999999999996               710   10473.6470000000000002         13071.6715999999999998      
   4.28000000000000000019               711   10506.1432000000000002         13108.4291000000000000      
   4.28669999999999999998               712   10538.6879999999999997         13145.2372999999999994      
   4.29329999999999999995               713   10571.2815000000000003         13182.0960999999999999      
   4.30000000000000000017               714   10603.9237000000000002         13219.0054999999999996      
   4.30669999999999999997               715   10636.6144999999999996         13255.9656000000000002      
   4.31329999999999999993               716   10669.3540999999999999         13292.9763999999999999      
   4.32000000000000000016               717   10702.1424000000000003         13330.0377999999999998      
   4.32669999999999999995               718   10734.9793000000000003         13367.1497999999999999      
   4.33329999999999999991               719   10767.8648999999999996         13404.3124000000000002      
   4.34000000000000000014               720   10800.7991999999999999         13441.5256999999999987      
   4.34669999999999999993               721   10833.7822000000000005         13478.7896000000000001      
   4.35329999999999999990               722   10866.8137999999999996         13516.1040999999999990      
   4.36000000000000000012               723   10899.8940999999999999         13553.4692999999999996      
   4.36669999999999999991               724   10933.0230999999999995         13590.8851000000000004      
   4.37329999999999999988               725   10966.2008000000000001         13628.3515000000000006      
   4.38000000000000000010               726   10999.4271000000000003         13665.8685000000000000      
   4.38669999999999999990               727   11032.7022000000000013         13703.4360999999999997      
   4.39329999999999999986               728   11066.0258000000000003         13741.0542999999999996      
   4.40000000000000000009               729   11099.3981999999999992         13778.7230999999999987      
   4.40669999999999999988               730   11132.8192000000000004         13816.4424999999999990      
   4.41329999999999999984               731   11166.2888000000000002         13854.2125999999999992      
   4.42000000000000000007               732   11199.8071999999999999         13892.0331999999999999      
   4.42669999999999999986               733   11233.3741999999999992         13929.9043999999999990      
   4.43329999999999999983               734   11266.9897999999999998         13967.8262000000000000      
   4.44000000000000000005               735   11300.6540999999999997         14005.7986000000000013      
   4.44669999999999999984               736   11334.3670999999999998         14043.8215000000000003      
   4.45329999999999999981               737   11368.1287000000000003         14081.8951000000000011      
   4.46000000000000000003               738   11401.9389000000000003         14120.0191999999999997      
   4.46669999999999999983               739   11435.7977999999999996         14158.1939000000000002      
   4.47329999999999999979               740   11469.7054000000000000         14196.4192000000000000      
   4.48000000000000000002               741   11503.6616000000000009         14234.6950000000000003      
   4.48669999999999999981               742   11537.6663999999999994         14273.0213999999999999      
   4.49330000000000000021               743   11571.7198999999999991         14311.3983999999999996      
   4.50000000000000000000               744   11605.8221000000000007         14349.8258999999999999      
   4.50669999999999999979               745   11639.9729000000000001         14388.3040000000000003      
   4.51330000000000000019               746   11674.1722999999999999         14426.8327000000000000      
   4.51999999999999999998               747   11708.4203000000000001         14465.4119000000000002      
   4.52670000000000000021               748   11742.7169999999999996         14504.0415999999999999      
   4.53330000000000000017               749   11777.0622999999999996         14542.7218999999999998      
   4.53999999999999999997               750   11811.4562999999999997         14581.4527000000000001      
   4.54670000000000000019               751   11845.8989000000000003         14620.2340999999999998      
   4.55330000000000000016               752   11880.3901000000000003         14659.0659999999999998      
   4.55999999999999999995               753   11914.9299999999999997         14697.9485000000000001      
   4.56670000000000000017               754   11949.5185000000000013         14736.8815000000000000      
   4.57330000000000000014               755   11984.1555999999999997         14775.8650000000000002      
   4.57999999999999999993               756   12018.8413000000000004         14814.8990000000000000      
   4.58670000000000000016               757   12053.5755999999999997         14853.9836000000000000      
   4.59330000000000000012               758   12088.3586000000000009         14893.1186999999999996      
   4.59999999999999999991               759   12123.1901999999999999         14932.3042999999999996      
   4.60670000000000000014               760   12158.0704000000000011         14971.5404000000000000      
   4.61330000000000000010               761   12192.9993000000000007         15010.8270000000000000      
   4.61999999999999999990               762   12227.9767000000000001         15050.1642000000000001      
   4.62670000000000000012               763   12263.0027999999999997         15089.5518000000000001      
   4.63330000000000000009               764   12298.0774999999999997         15128.9900000000000002      
   4.63999999999999999988               765   12333.2008000000000010         15168.4786000000000001      
   4.64670000000000000010               766   12368.3727000000000000         15208.0178000000000003      
   4.65330000000000000007               767   12403.5932000000000004         15247.6074000000000011      
   4.65999999999999999986               768   12438.8623000000000003         15287.2476000000000003      
   4.66670000000000000009               769   12474.1799999999999997         15326.9382000000000001      
   4.67330000000000000005               770   12509.5463000000000005         15366.6792999999999996      
   4.67999999999999999984               771   12544.9612999999999987         15406.4710000000000001      
   4.68670000000000000007               772   12580.4248000000000003         15446.3131000000000004      
   4.69330000000000000003               773   12615.9368999999999996         15486.2055999999999996      
   4.69999999999999999983               774   12651.4977000000000009         15526.1486999999999998      
   4.70670000000000000005               775   12687.1070000000000011         15566.1421999999999999      
   4.71330000000000000002               776   12722.7649999999999997         15606.1862000000000004      
   4.71999999999999999981               777   12758.4714999999999998         15646.2806999999999995      
   4.72670000000000000004               778   12794.2266000000000004         15686.4256000000000002      
   4.73330000000000000000               779   12830.0303000000000004         15726.6210000000000004      
   4.73999999999999999979               780   12865.8826000000000001         15766.8669000000000002      
   4.74670000000000000002               781   12901.7835000000000001         15807.1631999999999998      
   4.75329999999999999998               782   12937.7329999999999997         15847.5099999999999998      
   4.76000000000000000021               783   12973.7310999999999996         15887.9071999999999996      
   4.76670000000000000000               784   13009.7778000000000000         15928.3548999999999998      
   4.77329999999999999996               785   13045.8730000000000011         15968.8531000000000004      
   4.78000000000000000019               786   13082.0167999999999999         16009.4016999999999999      
   4.78669999999999999998               787   13118.2092999999999989         16050.0007000000000001      
   4.79329999999999999995               788   13154.4502999999999995         16090.6501000000000001      
   4.80000000000000000017               789   13190.7398000000000007         16131.3501000000000003      
   4.80669999999999999997               790   13227.0780000000000012         16172.1003999999999996      
   4.81329999999999999993               791   13263.4647000000000006         16212.9012000000000011      
   4.82000000000000000016               792   13299.9000000000000004         16253.7523999999999997      
   4.82669999999999999995               793   13336.3838999999999997         16294.6539999999999999      
   4.83329999999999999991               794   13372.9164000000000003         16335.6060999999999996      
   4.84000000000000000014               795   13409.4973999999999998         16376.6085999999999991      
   4.84669999999999999993               796   13446.1269999999999998         16417.6615000000000002      
   4.85329999999999999990               797   13482.8052000000000001         16458.7647999999999993      
   4.86000000000000000012               798   13519.5319000000000003         16499.9184999999999999      
   4.86669999999999999991               799   13556.3071999999999999         16541.1227000000000000      
