# EOS from Jan-Erik Christian with effective mass m055 (m^*/m=0.55)
# The crust is from the BPS EOS
#	n_b [1/fm^3]			placeholder number        energy density [MeV/fm^3]    p [MeV/fm^3]
   4.86000000000000000012               798   26385.9658999999999995         29037.3396000000000008      
   4.86669999999999999991               799   26457.6692000000000000         29113.4153000000000002      
   4.87329999999999999988               800   26529.4687999999999981         29189.5891999999999999      
   4.88000000000000000010               801   26601.3648000000000007         29265.8614000000000015      
   4.88669999999999999990               802   26673.3569999999999993         29342.2319000000000013      
   4.89329999999999999986               803   26745.4456000000000007         29418.7005999999999997      
   4.90000000000000000009               804   26817.6304999999999996         29495.2676999999999978      
   4.90669999999999999988               805   26889.9116999999999980         29571.9329999999999998      
   4.91329999999999999984               806   26962.2891999999999992         29648.6966000000000001      
   4.92000000000000000007               807   27034.7629999999999999         29725.5585000000000004      
   4.92669999999999999986               808   27107.3331000000000000         29802.5185999999999975      
   4.93329999999999999983               809   27179.9995999999999974         29879.5770000000000000      
   4.94000000000000000005               810   27252.7622999999999998         29956.7337000000000025      
   4.94669999999999999984               811   27325.6213999999999995         30033.9885999999999999      
   4.95329999999999999981               812   27398.5767000000000007         30111.3417999999999992      
   4.96000000000000000003               813   27471.6283999999999992         30188.7932000000000006      
   4.96669999999999999983               814   27544.7763000000000009         30266.3429000000000002      
   4.97329999999999999979               815   27618.0206000000000000         30343.9908999999999999      
   4.98000000000000000002               816   27691.3612000000000002         30421.7370999999999999      
   4.98669999999999999981               817   27764.7980000000000000         30499.5815000000000019      
   4.99330000000000000021               818   27838.3312000000000008         30577.5241999999999987      
   5.00000000000000000000               819   27911.9605999999999995         30655.5650999999999993      
   5.00669999999999999979               820   27985.6864000000000008         30733.7042000000000019      
   5.01330000000000000019               821   28059.5084999999999980         30811.9415999999999976      
   5.01999999999999999998               822   28133.4268000000000001         30890.2772000000000006      
   5.02670000000000000021               823   28207.4414999999999996         30968.7111000000000001      
   5.03330000000000000017               824   28281.5523999999999987         31047.2432000000000016      
   5.03999999999999999997               825   28355.7596000000000007         31125.8734000000000002      
   5.04670000000000000019               826   28430.0632000000000001         31204.6020000000000003      
   5.05330000000000000016               827   28504.4629999999999992         31283.4287000000000010      
   5.05999999999999999995               828   28578.9590999999999994         31362.3536999999999999      
   5.06670000000000000017               829   28653.5515000000000008         31441.3767999999999994      
   5.07330000000000000014               830   28728.2401999999999997         31520.4982000000000006      
   5.07999999999999999993               831   28803.0251999999999999         31599.7178000000000004      
   5.08670000000000000016               832   28877.9063999999999997         31679.0356000000000005      
   5.09330000000000000012               833   28952.8839999999999986         31758.4515999999999991      
   5.09999999999999999991               834   29027.9577999999999989         31837.9657999999999998      
   5.10670000000000000014               835   29103.1279000000000003         31917.5782000000000025      
   5.11330000000000000010               836   29178.3943999999999992         31997.2888000000000002      
   5.11999999999999999990               837   29253.7569999999999997         32077.0975999999999999      
   5.12670000000000000012               838   29329.2159999999999993         32157.0045999999999999      
   5.13330000000000000009               839   29404.7712999999999983         32237.0097000000000005      
   5.13999999999999999988               840   29480.4228000000000005         32317.1130999999999993      
   5.14670000000000000010               841   29556.1705999999999985         32397.3146000000000004      
   5.15330000000000000007               842   29632.0146999999999995         32477.6143000000000001      
   5.15999999999999999986               843   29707.9550999999999998         32558.0122000000000000      
   5.16670000000000000009               844   29783.9917000000000016         32638.5083000000000002      
   5.17330000000000000005               845   29860.1246000000000009         32719.1026000000000007      
   5.17999999999999999984               846   29936.3537999999999979         32799.7950000000000017      
   5.18670000000000000007               847   30012.6792999999999996         32880.5855999999999995      
   5.19330000000000000003               848   30089.1010000000000009         32961.4742999999999995      
   5.19999999999999999983               849   30165.6189999999999998         33042.4612000000000016      
   5.20670000000000000005               850   30242.2332999999999998         33123.5462999999999987      
   5.21330000000000000002               851   30318.9438999999999993         33204.7296000000000014      
   5.21999999999999999981               852   30395.7507000000000001         33286.0109999999999992      
   5.22670000000000000004               853   30472.6538000000000004         33367.3904999999999994      
   5.23330000000000000000               854   30549.6532000000000000         33448.8682000000000016      
   5.23999999999999999979               855   30626.7487999999999992         33530.4440999999999988      
   5.24670000000000000002               856   30703.9406999999999996         33612.1180999999999983      
   5.25329999999999999998               857   30781.2288999999999994         33693.8902000000000001      
   5.26000000000000000021               858   30858.6133000000000024         33775.7605000000000004      
   5.26670000000000000000               859   30936.0939999999999994         33857.7288999999999994      
   5.27329999999999999996               860   31013.6709999999999994         33939.7955000000000005      
   5.28000000000000000019               861   31091.3441999999999990         34021.9602000000000004      
   5.28669999999999999998               862   31169.1136999999999997         34104.2229999999999990      
   5.29329999999999999995               863   31246.9794000000000000         34186.5839999999999996      
   5.30000000000000000017               864   31324.9413999999999980         34269.0430999999999990      
   5.30669999999999999997               865   31402.9997000000000007         34351.6003000000000007      
   5.31329999999999999993               866   31481.1541999999999994         34434.2556000000000012      
   5.32000000000000000016               867   31559.4049999999999994         34517.0091000000000001      
   5.32669999999999999995               868   31637.7519999999999989         34599.8607000000000014      
   5.33329999999999999991               869   31716.1952999999999996         34682.8104000000000013      
   5.34000000000000000014               870   31794.7348999999999997         34765.8582000000000001      
   5.34669999999999999993               871   31873.3706999999999994         34849.0041000000000011      
   5.35329999999999999990               872   31952.1026999999999987         34932.2482000000000006      
   5.36000000000000000012               873   32030.9309999999999974         35015.5902999999999992      
   5.36669999999999999991               874   32109.8556000000000008         35099.0305999999999997      
   5.37329999999999999988               875   32188.8764000000000003         35182.5688999999999993      
   5.38000000000000000010               876   32267.9934999999999974         35266.2054000000000009      
   5.38669999999999999990               877   32347.2067999999999994         35349.9399000000000015      
   5.39329999999999999986               878   32426.5164000000000009         35433.7726000000000006      
   5.40000000000000000009               879   32505.9222000000000001         35517.7032999999999987      
   5.40669999999999999988               880   32585.4241999999999990         35601.7320999999999991      
   5.41329999999999999984               881   32665.0225000000000009         35685.8590000000000018      
   5.42000000000000000007               882   32744.7171000000000003         35770.0839999999999996      
   5.42669999999999999986               883   32824.5078999999999994         35854.4070999999999998      
   5.43329999999999999983               884   32904.3948999999999998         35938.8282999999999987      
   5.44000000000000000005               885   32984.3781999999999996         36023.3475000000000001      
   5.44669999999999999984               886   33064.4576999999999991         36107.9649000000000001      
   5.45329999999999999981               887   33144.6335000000000015         36192.6802999999999990      
   5.46000000000000000003               888   33224.9055000000000000         36277.4937000000000005      
   5.46669999999999999983               889   33305.2737000000000016         36362.4053000000000004      
   5.47329999999999999979               890   33385.7381999999999991         36447.4148999999999994      
   5.48000000000000000002               891   33466.2989999999999995         36532.5227000000000004      
   5.48669999999999999981               892   33546.9558999999999997         36617.7283000000000008      
   5.49330000000000000021               893   33627.7090999999999994         36703.0320999999999998      
   5.50000000000000000000               894   33708.5584999999999987         36788.4340000000000011      
   5.50669999999999999979               895   33789.5042000000000009         36873.9340000000000011      
   5.51330000000000000019               896   33870.5460999999999991         36959.5320000000000000      
   5.51999999999999999998               897   33951.6843000000000004         37045.2280000000000015      
   5.52670000000000000021               898   34032.9187000000000012         37131.0220999999999982      
   5.53330000000000000017               899   34114.2493000000000016         37216.9142000000000010      
   5.53999999999999999997               900   34195.6761000000000017         37302.9043999999999990      
   5.54670000000000000019               901   34277.1992000000000012         37388.9925999999999995      
   5.55330000000000000016               902   34358.8185000000000002         37475.1788999999999987      
   5.55999999999999999995               903   34440.5339999999999989         37561.4632000000000005      
   5.56670000000000000017               904   34522.3458000000000006         37647.8456000000000010      
   5.57330000000000000014               905   34604.2537999999999982         37734.3260000000000005      
   5.57999999999999999993               906   34686.2579999999999991         37820.9043999999999990      
   5.58670000000000000016               907   34768.3583999999999996         37907.5808000000000000      
   5.59330000000000000012               908   34850.5550999999999995         37994.3552999999999997      
   5.59999999999999999991               909   34932.8479999999999990         38081.2277999999999984      
   5.60670000000000000014               910   35015.2371000000000016         38168.1982999999999997      
   5.61330000000000000010               911   35097.7225000000000001         38255.2668999999999997      
   5.61999999999999999990               912   35180.3039999999999985         38342.4334999999999987      
   5.62670000000000000012               913   35262.9817999999999998         38429.6981000000000002      
   5.63330000000000000009               914   35345.7558000000000007         38517.0607000000000006      
   5.63999999999999999988               915   35428.6261000000000010         38604.5213000000000001      
   5.64670000000000000010               916   35511.5925000000000011         38692.0798999999999985      
   5.65330000000000000007               917   35594.6552000000000007         38779.7365999999999993      
   5.65999999999999999986               918   35677.8140999999999998         38867.4911999999999992      
   5.66670000000000000009               919   35761.0691999999999986         38955.3439000000000014      
   5.67330000000000000005               920   35844.4205000000000005         39043.2945999999999991      
   5.67999999999999999984               921   35927.8680999999999983         39131.3431999999999995      
   5.68670000000000000007               922   36011.4117999999999995         39219.4898999999999987      
   5.69330000000000000003               923   36095.0518000000000001         39307.7346000000000004      
   5.69999999999999999983               924   36178.7880000000000003         39396.0772000000000013      
   5.70670000000000000005               925   36262.6204000000000001         39484.5179000000000009      
   5.71330000000000000002               926   36346.5489999999999995         39573.0564999999999998      
   5.71999999999999999981               927   36430.5737999999999985         39661.6931000000000012      
   5.72670000000000000004               928   36514.6948000000000008         39750.4278000000000013      
   5.73330000000000000000               929   36598.9120999999999988         39839.2604000000000006      
   5.73999999999999999979               930   36683.2255000000000003         39928.1908999999999992      
   5.74670000000000000002               931   36767.6352000000000011         40017.2195000000000000      
   5.75329999999999999998               932   36852.1411000000000016         40106.3460999999999999      
   5.76000000000000000021               933   36936.7432000000000016         40195.5705999999999989      
   5.76670000000000000000               934   37021.4415000000000013         40284.8931000000000004      
   5.77329999999999999996               935   37106.2360000000000007         40374.3136000000000010      
   5.78000000000000000019               936   37191.1266999999999996         40463.8320000000000007      
   5.78669999999999999998               937   37276.1136000000000017         40553.4483999999999995      
   5.79329999999999999995               938   37361.1966999999999999         40643.1628000000000007      
   5.80000000000000000017               939   37446.3760000000000012         40732.9751000000000012      
   5.80669999999999999997               940   37531.6514999999999986         40822.8854000000000006      
   5.81329999999999999993               941   37617.0231999999999992         40912.8936999999999991      
   5.82000000000000000016               942   37702.4910999999999994         41002.9999000000000002      
   5.82669999999999999995               943   37788.0552999999999990         41093.2041000000000004      
   5.83329999999999999991               944   37873.7155999999999985         41183.5061999999999998      
   5.84000000000000000014               945   37959.4721000000000011         41273.9063000000000017      
   5.84669999999999999993               946   38045.3247999999999998         41364.4043999999999990      
   5.85329999999999999990               947   38131.2737000000000016         41455.0002999999999993      
   5.86000000000000000012               948   38217.3188999999999993         41545.6942999999999984      
   5.86669999999999999991               949   38303.4602000000000004         41636.4862000000000002      
   5.87329999999999999988               950   38389.6977000000000011         41727.3760000000000012      
   5.88000000000000000010               951   38476.0314000000000014         41818.3638000000000012      
   5.88669999999999999990               952   38562.4613000000000014         41909.4494000000000007      
   5.89329999999999999986               953   38648.9874000000000009         42000.6330999999999989      
   5.90000000000000000009               954   38735.6097000000000001         42091.9146000000000001      
   5.90669999999999999988               955   38822.3280999999999992         42183.2941000000000003      
   5.91329999999999999984               956   38909.1428000000000011         42274.7715999999999994      
   5.92000000000000000007               957   38996.0536999999999992         42366.3469000000000015      
   5.92669999999999999986               958   39083.0607000000000006         42458.0201999999999991      
   5.93329999999999999983               959   39170.1640000000000015         42549.7913999999999994      
   5.94000000000000000005               960   39257.3633999999999986         42641.6605999999999987      
   5.94669999999999999984               961   39344.6589999999999989         42733.6276000000000010      
   5.95329999999999999981               962   39432.0507999999999988         42825.6925999999999988      
   5.96000000000000000003               963   39519.5387999999999984         42917.8554999999999993      
   5.96669999999999999983               964   39607.1230000000000011         43010.1162999999999990      
   5.97329999999999999979               965   39694.8033999999999999         43102.4750000000000014      
   5.98000000000000000002               966   39782.5798999999999985         43194.9315999999999995      
   5.98669999999999999981               967   39870.4527000000000001         43287.4862000000000002      
   5.99330000000000000021               968   39958.4216000000000015         43380.1386000000000003      
   6.00000000000000000000               969   40046.4866999999999990         43472.8889999999999993      
   6.00669999999999999979               970   40134.6479999999999997         43565.7373000000000012      
   6.01330000000000000019               971   40222.9055000000000000         43658.6833999999999989      
   6.01999999999999999998               972   40311.2591000000000001         43751.7274999999999991      
   6.02670000000000000021               973   40399.7088999999999999         43844.8693999999999988      
   6.03330000000000000017               974   40488.2548999999999992         43938.1093000000000011      
   6.03999999999999999997               975   40576.8970999999999982         44031.4470000000000027      
   6.04670000000000000019               976   40665.6355000000000004         44124.8826999999999998      
   6.05330000000000000016               977   40754.4700999999999986         44218.4162000000000035      
   6.05999999999999999995               978   40843.4008000000000003         44312.0475999999999992      
   6.06670000000000000017               979   40932.4277000000000015         44405.7769000000000013      
   6.07330000000000000014               980   41021.5507999999999988         44499.6040999999999990      
   6.07999999999999999993               981   41110.7699999999999996         44593.5291999999999994      
   6.08670000000000000016               982   41200.0853999999999999         44687.5520999999999994      
   6.09330000000000000012               983   41289.4969999999999999         44781.6729999999999947      
   6.09999999999999999991               984   41379.0047999999999995         44875.8917000000000002      
   6.10670000000000000014               985   41468.6087999999999987         44970.2083000000000013      
   6.11330000000000000010               986   41558.3089000000000013         45064.6226999999999983      
   6.11999999999999999990               987   41648.1052000000000000         45159.1350000000000051      
   6.12670000000000000012               988   41737.9976999999999983         45253.7451999999999970      
   6.13330000000000000009               989   41827.9863000000000000         45348.4533000000000023      
   6.13999999999999999988               990   41918.0711000000000013         45443.2591999999999999      
   6.14670000000000000010               991   42008.2520999999999987         45538.1630000000000003      
   6.15330000000000000007               992   42098.5291999999999994         45633.1646999999999998      
   6.15999999999999999986               993   42188.9024999999999999         45728.2641999999999989      
   6.16670000000000000009               994   42279.3719999999999999         45823.4615999999999971      
   6.17330000000000000005               995   42369.9375999999999998         45918.7567999999999948      
   6.17999999999999999984               996   42460.5994999999999990         46014.1498999999999953      
   6.18670000000000000007               997   42551.3573999999999984         46109.6408999999999949      
   6.19330000000000000003               998   42642.2116000000000007         46205.2296000000000049      
   6.19999999999999999983               999   42733.1618999999999993         46300.9162999999999997      
   6.20670000000000000005              1000   42824.2083000000000013         46396.7007999999999974      
   6.21330000000000000002              1001   42915.3509999999999991         46492.5831000000000017      
   6.21999999999999999981              1002   43006.5898000000000003         46588.5631999999999984      
   6.22670000000000000004              1003   43097.9247000000000014         46684.6413000000000011      
   6.23330000000000000000              1004   43189.3557999999999986         46780.8171999999999997      
   6.23999999999999999979              1005   43280.8830999999999989         46877.0908999999999978      
   6.24670000000000000002              1006   43372.5064999999999991         46973.4623999999999988      
   6.25329999999999999998              1007   43464.2260999999999953         47069.9317999999999991      
   6.26000000000000000021              1008   43556.0418999999999983         47166.4989999999999952      
   6.26670000000000000000              1009   43647.9538000000000046         47263.1641000000000012      
   6.27329999999999999996              1010   43739.9619000000000000         47359.9268999999999963      
   6.28000000000000000019              1011   43832.0660999999999987         47456.7876000000000047      
   6.28669999999999999998              1012   43924.2664999999999971         47553.7460999999999984      
   6.29329999999999999995              1013   44016.5629999999999988         47650.8024999999999984      
   6.32669999999999999995              1014   44479.4879999999999995         48137.5515000000000008      
   6.34000000000000000014              1015   44665.3310999999999993         48332.9359000000000002      
   6.35329999999999999990              1016   44851.5588000000000015         48528.7114000000000011      
   6.36000000000000000012              1017   44944.8167999999999971         48626.7458999999999989      
   6.36669999999999999991              1018   45038.1709999999999994         48724.8781999999999996      
   6.37329999999999999988              1019   45131.6213999999999977         48823.1083000000000034      
   6.38000000000000000010              1020   45225.1678999999999995         48921.4362999999999957      
   6.38669999999999999990              1021   45318.8105000000000011         49019.8619999999999983      
   6.39329999999999999986              1022   45412.5492999999999988         49118.3855000000000004      
   6.40000000000000000009              1023   45506.3842999999999996         49217.0067999999999948      
   6.40669999999999999988              1024   45600.3152999999999970         49315.7258999999999993      
   6.41329999999999999984              1025   45694.3426000000000009         49414.5427999999999997      
   6.42000000000000000007              1026   45788.4660000000000011         49513.4573999999999998      
   6.42669999999999999986              1027   45882.6855000000000011         49612.4698999999999991      
   6.44000000000000000005              1028   46071.4129000000000005         49810.7881999999999962      
   6.44669999999999999984              1029   46165.9208999999999961         49910.0940000000000012      
   6.46000000000000000003              1030   46355.2252000000000045         50108.9989999999999988      
   6.46669999999999999983              1031   46450.0215999999999994         50208.5981999999999985      
   6.47329999999999999979              1032   46544.9140999999999977         50308.2952000000000012      
   6.48000000000000000002              1033   46639.9027000000000029         50408.0899000000000001      
   6.48669999999999999981              1034   46734.9875000000000007         50507.9823999999999984      
   6.49330000000000000021              1035   46830.1685000000000016         50607.9726999999999997      
   6.50000000000000000000              1036   46925.4454999999999956         50708.0607000000000006      
   6.50669999999999999979              1037   47020.8186999999999998         50808.2465000000000011      
   6.51330000000000000019              1038   47116.2881000000000000         50908.5301000000000009      
   6.51999999999999999998              1039   47211.8535000000000004         51008.9115000000000002      
   6.52670000000000000021              1040   47307.5151000000000003         51109.3905999999999992      
   6.53330000000000000017              1041   47403.2728999999999999         51209.9674000000000014      
   6.53999999999999999997              1042   47499.1266999999999996         51310.6420999999999992      
   6.54670000000000000019              1043   47595.0767999999999986         51411.4145000000000003      
   6.55330000000000000016              1044   47691.1229000000000013         51512.2846000000000011      
   6.55999999999999999995              1045   47787.2652000000000001         51613.2525000000000013      
   6.56670000000000000017              1046   47883.5035999999999987         51714.3182000000000009      
   6.57330000000000000014              1047   47979.8381000000000007         51815.4816000000000003      
   6.57999999999999999993              1048   48076.2687999999999988         51916.7427999999999990      
   6.58670000000000000016              1049   48172.7955999999999968         52018.1016999999999975      
   6.59330000000000000012              1050   48269.4185000000000016         52119.5583999999999989      
   6.59999999999999999991              1051   48366.1374999999999993         52221.1128000000000000      
   6.60670000000000000014              1052   48462.9527000000000037         52322.7648999999999972      
   6.61330000000000000010              1053   48559.8640000000000008         52424.5148000000000010      
   6.61999999999999999990              1054   48656.8715000000000011         52526.3624999999999972      
   6.62670000000000000012              1055   48753.9749999999999979         52628.3078000000000038      
   6.63330000000000000009              1056   48851.1747000000000014         52730.3509999999999991      
   6.63999999999999999988              1057   48948.4705000000000013         52832.4918000000000013      
   6.64670000000000000010              1058   49045.8625000000000043         52934.7303999999999995      
   6.65330000000000000007              1059   49143.3505000000000003         53037.0667000000000009      
   6.65999999999999999986              1060   49240.9346999999999994         53139.5008000000000017      
   6.66670000000000000009              1061   49338.6149999999999984         53242.0325999999999986      
   6.67330000000000000005              1062   49436.3914000000000009         53344.6620999999999988      
   6.67999999999999999984              1063   49534.2639999999999958         53447.3892999999999986      
   6.68670000000000000007              1064   49632.2327000000000012         53550.2143000000000015      
   6.69330000000000000003              1065   49730.2974999999999994         53653.1369999999999969      
   6.69999999999999999983              1066   49828.4584000000000010         53756.1573999999999991      
   6.70670000000000000005              1067   49926.7153999999999989         53859.2755000000000010      
   6.71330000000000000002              1068   50025.0686000000000000         53962.4913000000000025      
   6.71999999999999999981              1069   50123.5179000000000009         54065.8048999999999999      
   6.72670000000000000004              1070   50222.0633000000000017         54169.2162000000000042      
   6.73330000000000000000              1071   50320.7047999999999988         54272.7252000000000045      
   6.73999999999999999979              1072   50419.4423999999999992         54376.3319000000000010      
   6.74670000000000000002              1073   50518.2760999999999996         54480.0362999999999971      
   6.75329999999999999998              1074   50617.2060000000000031         54583.8384000000000000      
   6.76000000000000000021              1075   50716.2319999999999993         54687.7382999999999953      
   6.76670000000000000000              1076   50815.3540999999999990         54791.7358000000000011      
   6.77329999999999999996              1077   50914.5723000000000020         54895.8310999999999957      
   6.78000000000000000019              1078   51013.8866000000000014         55000.0240000000000009      
   6.78669999999999999998              1079   51113.2970000000000006         55104.3147000000000020      
   6.79329999999999999995              1080   51212.8036000000000030         55208.7029999999999994      
   6.80000000000000000017              1081   51312.4061999999999983         55313.1890000000000001      
   6.80669999999999999997              1082   51412.1050000000000004         55417.7728000000000002      
   6.81329999999999999993              1083   51511.8998999999999988         55522.4542000000000002      
   6.82000000000000000016              1084   51611.7909000000000006         55627.2333999999999996      
   6.82669999999999999995              1085   51711.7780000000000022         55732.1101999999999990      
   6.83329999999999999991              1086   51811.8612000000000002         55837.0847000000000016      
   6.84000000000000000014              1087   51912.0405000000000015         55942.1569000000000003      
   6.84669999999999999993              1088   52012.3158999999999992         56047.3267999999999986      
   6.85329999999999999990              1089   52112.6875000000000000         56152.5944000000000003      
   6.86000000000000000012              1090   52213.1551000000000009         56257.9597000000000016      
   6.86669999999999999991              1091   52313.7189000000000014         56363.4225999999999992      
   6.87329999999999999988              1092   52414.3786999999999985         56468.9832000000000001      
   6.88000000000000000010              1093   52515.1346999999999987         56574.6415000000000006      
   6.88669999999999999990              1094   52615.9867999999999988         56680.3975000000000044      
   6.89329999999999999986              1095   52716.9349999999999987         56786.2512000000000008      
   6.90000000000000000009              1096   52817.9791999999999987         56892.2025000000000041      
   6.90669999999999999988              1097   52919.1196000000000019         56998.2515000000000001      
   6.91329999999999999984              1098   53020.3560999999999979         57104.3981999999999992      
   6.92000000000000000007              1099   53121.6886999999999972         57210.6426000000000052      
   6.92669999999999999986              1100   53223.1173999999999999         57316.9846000000000004      
   6.93329999999999999983              1101   53324.6421999999999990         57423.4242999999999988      
   6.94000000000000000005              1102   53426.2631000000000014         57529.9617000000000040      
   6.94669999999999999984              1103   53527.9801000000000002         57636.5966999999999985      
   6.95329999999999999981              1104   53629.7931999999999988         57743.3293999999999961      
   6.96000000000000000003              1105   53731.7024000000000008         57850.1597000000000008      
   6.96669999999999999983              1106   53833.7076999999999991         57957.0877000000000017      
   6.97329999999999999979              1107   53935.8091000000000008         58064.1133999999999986      
   6.98000000000000000002              1108   54038.0065999999999988         58171.2366999999999990      
   6.98669999999999999981              1109   54140.3001999999999967         58278.4576999999999991      
   6.99330000000000000021              1110   54242.6898000000000017         58385.7762999999999955      
   7.00000000000000000000              1111   54345.1755999999999993         58493.1925999999999988      
   7.00669999999999999979              1112   54447.7575000000000003         58600.7066000000000017      
   7.01330000000000000019              1113   54550.4355000000000011         58708.3181000000000047      
   7.01999999999999999998              1114   54653.2095999999999982         58816.0274000000000001      
   7.02670000000000000021              1115   54756.0796999999999990         58923.8343000000000025      
   7.03330000000000000017              1116   54859.0459999999999994         59031.7388000000000012      
   7.03999999999999999997              1117   54962.1083999999999961         59139.7410000000000032      
   7.04670000000000000019              1118   55065.2667999999999999         59247.8408000000000051      
   7.05330000000000000016              1119   55168.5214000000000034         59356.0381999999999998      
   7.05999999999999999995              1120   55271.8719999999999999         59464.3333000000000013      
   7.06670000000000000017              1121   55375.3186999999999962         59572.7260999999999989      
   7.07330000000000000014              1122   55478.8614999999999959         59681.2164000000000001      
   7.07999999999999999993              1123   55582.5003999999999991         59789.8044000000000011      
   7.08670000000000000016              1124   55686.2353999999999985         59898.4901000000000018      
   7.09330000000000000012              1125   55790.0665000000000049         60007.2732999999999954      
   7.09999999999999999991              1126   55893.9936999999999969         60116.1541999999999994      
   7.10670000000000000014              1127   55998.0169999999999995         60225.1327999999999996      
   7.11330000000000000010              1128   56102.1362999999999985         60334.2088999999999999      
   7.11999999999999999990              1129   56206.3518000000000008         60443.3826999999999963      
   7.12670000000000000012              1130   56310.6632999999999996         60552.6541000000000032      
   7.13330000000000000009              1131   56415.0709000000000017         60662.0231999999999992      
   7.13999999999999999988              1132   56519.5746000000000002         60771.4897999999999989      
   7.14670000000000000010              1133   56624.1743999999999986         60881.0540999999999983      
   7.15330000000000000007              1134   56728.8703000000000038         60990.7160000000000011      
   7.15999999999999999986              1135   56833.6622999999999983         61100.4755000000000003      
   7.16670000000000000009              1136   56938.5503000000000000         61210.3325999999999958      
   7.17330000000000000005              1137   57043.5344000000000015         61320.2874000000000017      
   7.17999999999999999984              1138   57148.6146999999999991         61430.3397000000000006      
   7.18670000000000000007              1139   57253.7910000000000004         61540.4896999999999991      
   7.19330000000000000003              1140   57359.0632999999999981         61650.7373000000000012      
   7.19999999999999999983              1141   57464.4317999999999991         61761.0824999999999996      
   7.20670000000000000005              1142   57569.8963000000000001         61871.5253000000000014      
   7.21330000000000000002              1143   57675.4570000000000007         61982.0656999999999996      
   7.21999999999999999981              1144   57781.1137000000000015         62092.7037000000000013      
   7.22670000000000000004              1145   57886.8663999999999987         62203.4392999999999994      
   7.23330000000000000000              1146   57992.7152999999999992         62314.2725000000000009      
   7.23999999999999999979              1147   58098.6601999999999997         62425.2032999999999952      
   7.24670000000000000002              1148   58204.7013000000000034         62536.2317000000000000      
   7.28669999999999999998              1149   58842.9649999999999999         63204.4517999999999986      
   7.34669999999999999993              1150   59806.8456999999999972         64213.3689999999999998      
   7.35329999999999999990              1151   59914.4239000000000033         64325.9588000000000001      
   7.39329999999999999986              1152   60561.9106999999999985         65003.5468000000000011      
   7.40000000000000000009              1153   60670.1614000000000004         65116.8196000000000012      
   7.77329999999999999953              1154   66885.5110999999999990         71615.7749000000000024      
   7.78000000000000000019              1155   66999.2368999999999986         71734.6069000000000031      
   7.78670000000000000042              1156   67113.0587999999999980         71853.5364000000000004      
   7.79329999999999999995              1157   67226.9767000000000010         71972.5634000000000015      
   7.80000000000000000017              1158   67340.9906000000000006         72091.6878999999999991      
   7.80670000000000000040              1159   67455.1006000000000000         72210.9097999999999971      
   7.81329999999999999993              1160   67569.3066999999999993         72330.2293000000000021      
   7.82000000000000000016              1161   67683.6088000000000022         72449.6462000000000003      
   7.82669999999999999951              1162   67798.0069000000000017         72569.1606999999999985      
   7.83329999999999999991              1163   67912.5009999999999977         72688.7725999999999971      
   7.84000000000000000014              1164   68027.0912000000000006         72808.4819999999999993      
   7.84669999999999999950              1165   68141.7775000000000034         72928.2888999999999982      
   7.86000000000000000012              1166   68371.4380000000000024         73168.1950999999999965      
   7.86669999999999999991              1167   68486.4123999999999981         73288.2944000000000031      
   7.87329999999999999988              1168   68601.4827000000000012         73408.4911999999999992      
   7.88000000000000000054              1169   68716.6492000000000004         73528.7854999999999990      
   7.88669999999999999990              1170   68831.9117000000000033         73649.1771999999999991      
   7.89330000000000000029              1171   68947.2702000000000027         73769.6664000000000030      
   7.90669999999999999988              1172   69178.2751999999999981         74010.9371999999999971      
   7.91330000000000000028              1173   69293.9217999999999975         74131.7188999999999979      
   7.91999999999999999964              1174   69409.6644999999999968         74252.5979999999999990      
   7.93329999999999999939              1175   69641.4378000000000029         74494.6486000000000018      
   7.93999999999999999962              1176   69757.4686000000000021         74615.8200999999999965      
   7.94669999999999999984              1177   69873.5953000000000017         74737.0889999999999986      
   7.95329999999999999937              1178   69989.8181000000000012         74858.4555000000000007      
   7.96000000000000000003              1179   70106.1370000000000005         74979.9192999999999998      
   7.96670000000000000026              1180   70222.5518000000000001         75101.4806999999999988      
   7.97329999999999999979              1181   70339.0626999999999995         75223.1394999999999982      
   7.98000000000000000002              1182   70455.6696000000000026         75344.8956999999999979      
   7.98670000000000000024              1183   70572.3725999999999985         75466.7494000000000014      
   7.99330000000000000064              1184   70689.1715999999999980         75588.7006000000000014      
   8.00000000000000000000              1185   70806.0666000000000011         75710.7492000000000019      
   8.00670000000000000023              1186   70923.0576000000000008         75832.8952999999999989      
   8.01330000000000000019              1187   71040.1447000000000003         75955.1388000000000034      
   8.02000000000000000042              1188   71157.3278000000000034         76077.4797999999999973      
   8.02669999999999999978              1189   71274.6069000000000031         76199.9181999999999988      
   8.03329999999999999974              1190   71391.9819999999999993         76322.4540999999999968      
   8.03999999999999999997              1191   71509.4532000000000025         76445.0874000000000024      
   8.04670000000000000019              1192   71627.0204000000000022         76567.8181999999999974      
   8.05330000000000000016              1193   71744.6835999999999984         76690.6463999999999999      
   8.06000000000000000038              1194   71862.4429000000000016         76813.5720000000000027      
   8.06669999999999999974              1195   71980.2982000000000014         76936.5951000000000022      
   8.07329999999999999970              1196   72098.2494999999999976         77059.7156999999999982      
   8.07999999999999999993              1197   72216.2967999999999975         77182.9335999999999984      
   8.08670000000000000016              1198   72334.4401999999999973         77306.2490000000000023      
   8.09330000000000000012              1199   72452.6794999999999973         77429.6619000000000028      
   8.10000000000000000035              1200   72571.0148999999999972         77553.1721999999999966      
